mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
46,8.886056647693163,0.09,15.517,3.464,0.809,0.784,0.151,0.479,0.379,0.344,0.19,0.064,0.238,0.138,0.305,0.158,0.4,0.27,5,0.1247892,6.035,3.076,1.028,0.437809,9.68101077,46.390621,233.576324,143.121155
47,8.0,7.65,7.491,3.386,0.872,0.638,0.162,0.547,0.483,0.288,0.257,0.053,0.328,0.12,0.443,0.115,0.439,0.276,7,0.0625884,4.762,3.315,1.146,0.312412,7.7460209,40.131901,245.094315,77.020599
49,9.221848749616356,1.62,9.85,4.847,1.152,0.622,0.152,0.427,0.47,0.386,0.272,0.108,0.378,0.186,0.468,0.208,0.428,0.293,7,0.1321961,5.409,3.885,1.127,0.38176,1.21599494,47.100853,297.941956,96.282166
50,8.522878745280337,3.97,122.66,6.167,1.06,0.944,0.154,0.267,0.463,0.38,0.403,0.102,0.419,0.175,0.585,0.191,0.37,0.269,8,0.092132,5.568,3.334,1.078,0.35142,7.35345603,51.344666,245.934189,134.901215
51,8.481486060122112,3.49,7.781,6.322,1.223,0.508,0.152,0.441,0.45,0.385,0.316,0.116,0.413,0.196,0.351,0.209,0.426,0.328,9,0.0728303,5.822,3.617,1.132,0.377401,9.14869962,42.058716,266.492645,97.371338
52,8.275724130399212,2.08,211.814,5.123,1.467,0.97,0.156,0.345,0.451,0.476,0.314,0.168,0.379,0.264,0.523,0.34,0.424,0.337,7,0.1615966,5.445,3.572,1.133,0.344665,12.8462487,34.435108,304.07431,97.712753
53,8.67778070526608,6.64,7.745,5.525,1.721,0.517,0.152,0.441,0.437,0.48,0.323,0.197,0.375,0.29,0.425,0.264,0.453,0.392,8,0.1357455,5.669,3.747,1.164,0.382518,14.2564445,38.109539,295.797668,60.877037
54,8.585026652029182,4.63,7.826,5.679,1.216,0.532,0.154,0.46,0.449,0.412,0.305,0.217,0.39,0.268,0.426,0.214,0.44,0.301,9,0.1573413,5.557,3.635,1.126,0.350816,9.05151297,32.875698,258.452667,76.695175
55,8.585026652029182,1.85,53.089,11.08,1.256,0.811,0.153,0.055,0.387,0.402,0.356,0.093,0.334,0.207,0.355,0.256,0.281,0.151,9,0.1182359,6.124,3.778,1.279,0.394873,12.0121736,42.63974,258.906708,47.190048
56,8.0,2.98,9.367,5.977,0.688,0.584,0.155,0.378,0.46,0.274,0.315,0.045,0.39,0.107,0.47,0.12,0.371,0.234,6,0.0330978,5.579,3.402,1.122,0.365884,7.71162406,38.336975,234.391205,84.405197
57,7.552841968657781,5.26,8.114,5.711,1.321,0.536,0.155,0.418,0.479,0.425,0.238,0.171,0.338,0.245,0.353,0.223,0.441,0.307,10,0.0485688,5.582,4.104,1.171,0.365066,3.56233893,41.285027,318.339661,111.265816
58,7.997833938243493,2.1,9.261,4.887,0.883,0.616,0.156,0.418,0.415,0.314,0.347,0.093,0.362,0.163,0.438,0.152,0.382,0.284,9,0.1130905,5.664,4.6,1.173,0.370907,4.98550467,39.935181,237.124939,78.426033
59,8.3767507096021,3.85,8.34,5.459,1.25,0.554,0.153,0.404,0.435,0.405,0.388,0.187,0.401,0.255,0.502,0.263,0.415,0.302,13,0.1161725,5.827,4.237,1.144,0.362937,8.94544081,49.679905,249.089127,84.739014
60,8.301029995663981,4.46,160.575,108.968,3.911,0.587,0.151,0.35,0.22,0.35,0.03,0.382,0.073,0.307,0.045,0.16,0.306,0.295,10,0.1480534,6.157,4.295,1.078,0.412578,7.72903082,34.175785,296.290375,139.241699
61,7.920818753952375,2.85,8.937,7.515,0.818,0.517,0.151,0.389,0.455,0.293,0.254,0.081,0.324,0.133,0.255,0.191,0.379,0.342,7,0.0662778,6.127,4.053,1.092,0.416693,5.86832792,37.610191,275.764526,110.111115
62,8.769551078621726,3.02,13.317,7.289,0.833,0.621,0.148,0.432,0.404,0.314,0.484,0.074,0.433,0.134,0.575,0.153,0.383,0.333,7,0.0795564,6.754,5.974,1.108,0.466183,4.26003177,75.282097,287.506042,124.877884
63,8.431798275933005,4.67,40.118,8.544,0.908,0.809,0.149,0.067,0.437,0.377,0.471,0.081,0.459,0.189,0.463,0.197,0.294,0.187,8,0.1823751,6.719,5.214,1.16,0.432152,15.1430154,45.588623,304.059509,109.999222
64,8.267606240177031,3.43,16.706,4.934,1.586,0.719,0.145,0.492,0.362,0.464,0.379,0.165,0.367,0.257,0.592,0.305,0.439,0.298,10,0.2547546,7.46,5.355,1.1,0.446439,8.78950768,46.258614,315.775024,134.712128
65,8.136677139879543,3.73,317.142,7.168,5.858,0.961,0.15,0.78,0.422,0.402,0.33,0.145,0.392,0.207,0.479,0.217,0.535,0.394,11,0.1760557,6.155,5.276,1.074,0.398886,11.7168257,53.089951,242.086792,111.017059
66,8.075720713938118,0.91,357.494,6.629,1.399,0.978,0.148,0.917,0.39,0.406,0.478,0.163,0.433,0.229,0.394,0.242,0.571,0.509,12,0.0963645,6.58,5.206,1.037,0.412279,7.19387504,75.255508,258.671234,167.556931
67,7.795880017344075,8.16,9.367,7.161,1.089,0.532,0.151,0.396,0.342,0.402,0.201,0.135,0.24,0.203,0.283,0.214,0.38,0.282,10,0.1875178,6.227,4.976,1.111,0.40754,7.30718334,59.515247,219.776489,132.727295
68,7.886056647693163,1.13,270.967,148.364,4.654,0.639,0.147,0.621,0.202,0.409,0.108,0.269,0.143,0.306,0.105,0.409,0.411,0.295,9,0.1584841,6.623,5.16,1.066,0.40535,8.30918642,51.912731,302.66748,125.77047
70,8.031517051446064,6.66,248.568,8.965,1.254,0.961,0.147,0.386,0.519,0.361,0.424,0.114,0.439,0.183,0.472,0.256,0.422,0.389,9,0.1312843,6.284,5.639,1.04,0.436974,6.1260185,48.483032,314.580566,128.285004
76,8.040958607678906,5.64,9.404,4.917,1.092,0.61,0.151,0.42,0.449,0.364,0.234,0.066,0.303,0.149,0.389,0.183,0.411,0.3,8,0.0981474,5.995,4.067,1.144,0.3894,5.05842904,42.044697,285.773804,104.649536
78,8.337242168318426,1.54,9.081,5.675,1.116,0.572,0.151,0.432,0.439,0.347,0.193,0.173,0.272,0.214,0.344,0.178,0.406,0.328,6,0.1726844,5.802,4.203,1.065,0.392102,8.40143312,47.388702,231.668213,105.797684
79,7.0762380391713,1.31,220.537,3.442,1.061,0.98,0.162,0.904,0.282,0.255,0.247,0.454,0.197,0.277,0.229,0.516,0.48,0.523,6,0.122055,6.265,2.708,1.079,0.417015,6.27784273,42.86998,948.452209,109.111801
80,9.522878745280336,7.64,263.597,9.149,3.609,0.954,0.152,0.603,0.441,0.307,0.605,0.066,0.5,0.128,0.365,0.172,0.45,0.441,7,0.1345332,5.918,4.052,1.099,0.390357,9.53011476,46.273426,268.775391,98.093399
81,10.0,5.75,191.04,6.851,5.467,0.939,0.154,0.261,0.37,0.376,0.396,0.201,0.412,0.245,0.417,0.359,0.336,0.259,8,0.0582536,5.784,3.983,1.165,0.375234,8.96844108,41.318611,254.860428,89.255287
82,8.958607314841775,4.32,125.971,6.021,2.878,0.934,0.151,0.241,0.41,0.418,0.189,0.178,0.255,0.282,0.26,0.282,0.357,0.246,7,0.2078242,6.298,3.949,1.11,0.407021,7.32071373,72.238419,260.519623,101.805634
83,8.309803919971486,2.1,8.597,5.761,0.82,0.566,0.154,0.447,0.386,0.326,0.253,0.079,0.285,0.14,0.391,0.18,0.387,0.252,8,0.0852296,5.425,3.893,1.164,0.357571,10.7177474,38.937866,222.843536,88.213928
85,7.508638306165727,8.4,6.715,4.896,1.033,0.531,0.159,0.485,0.542,0.327,0.27,0.089,0.354,0.149,0.445,0.198,0.451,0.288,10,0.0539686,5.183,3.829,1.17,0.323884,10.4564065,40.572533,249.994186,105.469025
86,7.366531544420414,6.79,9.486,5.242,1.294,0.592,0.153,0.436,0.367,0.341,0.16,0.176,0.239,0.205,0.234,0.233,0.381,0.349,8,0.0971395,5.783,3.835,1.294,0.404756,13.4358724,54.758831,279.539795,104.937622
87,8.2839966563652,7.68,25.773,5.9,1.557,0.776,0.153,0.046,0.382,0.387,0.105,0.067,0.253,0.161,0.419,0.219,0.272,0.062,8,0.1207513,5.868,4.791,1.237,0.383333,10.4505532,41.463028,289.022369,120.18573
88,8.698970004336019,5.16,8.673,5.119,1.088,0.583,0.154,0.446,0.373,0.34,0.221,0.227,0.271,0.188,0.311,0.485,0.387,0.262,8,0.0393505,5.33,3.745,1.195,0.341233,10.263688,49.964348,282.470734,162.799286
89,8.468521082957745,4.22,33.595,6.862,5.221,0.735,0.153,0.028,0.507,0.362,0.201,0.001,0.047,0.25,0.211,0.372,0.299,0.072,8,0.0886119,5.953,4.359,1.116,0.384328,10.06009,53.482193,256.970886,134.926239
90,8.585026652029182,0.22,61.165,5.58,5.404,0.848,0.153,0.082,0.445,0.392,0.699,0.193,0.474,0.263,0.429,0.286,0.306,0.319,6,0.1442383,5.444,3.779,1.054,0.394539,8.1966791,60.540939,277.339813,126.628517
91,7.886056647693163,9.41,105.619,6.211,3.295,0.917,0.155,0.114,0.424,0.373,0.323,0.224,0.326,0.284,0.465,0.287,0.304,0.196,9,0.1204774,4.99,2.991,1.148,0.327136,9.24684467,31.681568,243.799896,104.260971
92,8.455931955649724,9.74,252.304,132.806,6.449,0.644,0.157,0.324,0.252,0.35,0.096,0.296,0.158,0.267,0.089,0.507,0.309,0.214,7,0.094196,5.482,3.16,1.136,0.338382,8.7864026,27.446186,232.515625,96.550537
93,8.958607314841775,4.42,6.829,4.153,0.962,0.572,0.16,0.527,0.461,0.303,0.323,0.075,0.316,0.136,0.552,0.15,0.43,0.286,7,0.0391335,4.781,2.992,1.163,0.313425,10.2486553,33.00172,226.08696,82.285439
94,7.602059991327962,8.93,394.355,5.42,3.233,0.979,0.154,0.794,0.392,0.44,0.186,0.403,0.243,0.415,0.403,0.312,0.542,0.444,8,0.3244558,4.912,3.212,1.203,0.313359,10.0631022,79.465027,270.228577,107.367676
95,6.127843727251707,1.98,31.275,3.402,1.224,0.871,0.163,0.047,0.464,0.356,0.041,0.101,0.272,0.178,0.503,0.16,0.289,0.05,9,0.1719469,4.677,3.793,1.246,0.313751,10.4925228,51.577667,237.378601,47.804394
96,6.6777807052660805,4.31,7.826,2.567,0.842,0.697,0.167,0.595,0.417,0.332,0.343,0.058,0.333,0.132,0.569,0.123,0.448,0.3,7,0.0232706,4.158,3.417,1.246,0.306538,10.5336506,38.932346,236.604156,51.921215
97,6.806875401645538,1.91,103.931,7.355,0.981,0.926,0.156,0.164,0.41,0.476,0.405,0.238,0.396,0.283,0.478,0.328,0.35,0.323,8,0.0431163,5.772,4.34,1.233,0.398564,11.0533752,43.441223,304.147827,114.523232
98,6.91721462968355,4.16,334.532,70.98,1.824,0.821,0.151,0.806,0.116,0.372,0.035,0.126,0.064,0.178,0.043,0.217,0.431,0.373,6,0.1287227,6.018,4.16,1.322,0.438577,13.6492457,40.567303,324.920349,145.764496
99,6.920818753952375,4.29,221.131,2.63,2.338,0.978,0.151,0.927,0.437,0.45,0.253,0.179,0.31,0.29,0.424,0.207,0.605,0.452,9,0.0851238,6.316,4.044,1.306,0.469047,12.3111778,44.57571,263.552643,89.965225
100,7.67778070526608,7.09,228.764,3.624,0.925,0.981,0.163,0.69,0.398,0.362,0.277,0.076,0.294,0.152,0.354,0.179,0.483,0.294,10,0.0269311,4.574,3.349,1.25,0.3155,11.3805973,49.634247,232.123611,42.394619
101,7.795880017344075,6.22,414.596,6.798,2.34,0.978,0.155,0.818,0.538,0.418,0.343,0.288,0.414,0.297,0.316,0.434,0.592,0.461,10,0.105862,5.789,3.998,1.134,0.42039,7.60615078,40.247845,290.443451,123.167648
102,7.920818753952375,2.27,182.939,93.777,2.572,0.655,0.16,0.178,0.146,0.391,0.093,0.378,0.117,0.337,0.083,0.431,0.238,0.203,9,0.2426112,5.009,4.01,1.265,0.338397,10.6027085,37.308968,244.980392,105.341095
103,7.920818753952375,7.89,134.075,2.842,2.102,0.964,0.157,0.32,0.496,0.379,0.435,0.238,0.391,0.295,0.394,0.212,0.398,0.391,10,0.1262238,5.495,4.145,1.19,0.403653,10.7877618,46.189133,248.218735,70.486984
104,7.920818753952375,8.79,139.499,5.518,1.65,0.951,0.164,0.156,0.441,0.532,0.314,0.239,0.365,0.365,0.402,0.478,0.376,0.207,8,0.0241535,4.451,3.499,1.221,0.316212,9.60141318,35.181309,228.438385,86.597954
105,8.070581074285707,3.88,186.098,9.452,1.003,0.947,0.154,0.183,0.356,0.373,0.325,0.135,0.342,0.19,0.338,0.273,0.304,0.202,8,0.0553529,5.415,3.383,1.189,0.430972,9.80519757,77.266068,275.4599,74.474876
106,8.102372908709558,7.78,10.249,2.661,1.039,0.735,0.157,0.499,0.436,0.33,0.252,0.065,0.32,0.137,0.51,0.145,0.422,0.28,9,0.1568656,5.202,4.218,1.134,0.363384,9.92688785,34.862144,280.876373,92.569916
107,8.207608310501746,1.0,394.791,151.445,1.597,0.721,0.16,0.695,0.352,0.495,0.474,0.252,0.39,0.306,0.395,0.245,0.514,0.531,10,0.1231659,4.992,3.947,1.187,0.361723,16.1769891,50.352905,254.334595,95.155365
109,8.327902142064282,9.14,265.785,30.185,1.454,0.894,0.151,0.914,0.083,0.42,0.033,0.162,0.046,0.239,0.052,0.315,0.472,0.409,7,0.1567663,5.921,3.948,1.387,0.426829,14.6295714,38.966644,251.682388,68.530602
110,8.619788758288394,2.65,46.109,10.451,1.933,0.788,0.153,0.08,0.52,0.412,0.006,0.091,0.067,0.285,0.115,0.445,0.338,0.047,13,0.1771292,5.94,4.077,1.25,0.441367,13.6529329,27.589191,320.264191,107.389259
113,5.337242168318426,8.47,207.388,1.301,1.038,0.989,0.177,0.908,0.378,0.476,0.493,0.073,0.246,0.142,0.347,0.15,0.587,0.515,5,0.137633,5.147,2.275,1.083,0.36628,5.8046373,32.313023,38.807693,55.678318
114,5.508638306165727,3.17,11.021,1.535,0.708,0.831,0.177,0.6,0.542,0.483,0.483,0.071,0.322,0.186,0.723,0.113,0.542,0.311,4,0.1019039,4.01,2.275,1.112,0.326438,6.7454027,34.599556,41.992901,37.515568
115,5.537602002101044,1.99,156.279,63.803,1.027,0.707,0.167,0.165,0.127,0.292,0.014,0.029,0.035,0.121,0.055,0.155,0.195,0.097,7,0.1096224,5.539,2.843,1.141,0.400145,11.1492192,36.473495,47.673676,89.666718
116,5.585026652029182,8.97,296.362,143.943,1.62,0.671,0.165,0.493,0.365,0.323,0.174,0.663,0.305,0.36,0.199,0.457,0.394,0.404,7,0.2141883,6.243,3.211,1.142,0.42154,9.70821403,25.636848,48.540314,71.933662
117,5.619788758288394,8.63,17.393,3.025,0.615,0.827,0.163,0.582,0.409,0.458,0.37,0.394,0.314,0.345,0.434,0.335,0.483,0.377,6,0.1412653,5.828,3.113,1.172,0.403806,3.91987835,42.049881,66.846497,73.830872
118,5.657577319177793,0.04,10.505,1.695,0.763,0.81,0.18,0.599,0.48,0.509,0.826,0.113,0.374,0.229,0.451,0.207,0.529,0.419,6,0.1137812,4.816,2.24,1.019,0.323941,7.65948292,22.844246,36.29583,43.489338
119,5.6777807052660805,2.71,297.299,117.567,0.61,0.716,0.177,0.415,0.619,0.435,0.541,0.665,0.644,0.349,0.521,0.597,0.49,0.528,4,0.1206555,4.834,2.207,1.077,0.35276,6.03122178,36.070656,32.091198,44.972218
120,5.698970004336019,1.7,11.768,2.525,0.563,0.792,0.172,0.611,0.438,0.364,0.771,0.109,0.408,0.159,0.475,0.254,0.471,0.458,5,0.1164809,5.302,2.376,1.048,0.374846,4.42468012,59.562672,51.791538,42.096951
121,5.769551078621726,6.94,68.14,7.01,0.55,0.9,0.174,0.097,0.497,0.329,0.046,0.844,0.345,0.386,0.571,0.343,0.308,0.299,5,0.116888,4.331,2.758,1.131,0.320153,7.58639532,22.234684,27.590363,67.862663
122,5.769551078621726,4.76,10.75,1.391,1.023,0.817,0.177,0.613,0.523,0.454,0.618,0.124,0.312,0.22,0.495,0.147,0.53,0.364,2,0.1409246,4.753,2.308,1.127,0.323089,7.55379342,33.245575,46.664429,58.176781
123,5.823908740944319,6.63,19.19,4.04,0.545,0.807,0.16,0.58,0.391,0.318,0.298,0.175,0.298,0.193,0.43,0.23,0.43,0.287,7,0.2293334,5.979,3.014,1.155,0.430592,6.45849713,55.813885,247.802521,202.877731
124,5.958607314841775,6.83,11.289,2.838,0.452,0.774,0.171,0.588,0.474,0.278,0.474,0.287,0.332,0.252,0.447,0.212,0.447,0.375,8,0.0802765,5.283,2.651,1.101,0.346506,8.72313056,22.675549,31.786617,80.171646
125,6.0,1.57,387.419,6.012,1.23,0.982,0.163,0.903,0.389,0.328,0.16,0.597,0.261,0.313,0.183,0.499,0.54,0.546,7,0.0729009,6.032,3.164,1.135,0.444901,9.87770843,51.159332,44.61417,77.067932
126,6.0,0.22,21.089,2.638,0.317,0.877,0.162,0.561,0.422,0.284,0.415,0.264,0.299,0.22,0.395,0.171,0.422,0.357,4,0.1828024,5.999,3.198,1.042,0.447578,7.1727852,36.112621,74.636841,67.901993
127,6.309803919971486,3.88,129.714,4.542,1.191,0.958,0.163,0.335,0.466,0.463,0.387,0.305,0.375,0.34,0.449,0.425,0.421,0.328,6,0.2071257,5.883,3.403,1.101,0.452456,7.6067948,62.895252,92.593994,89.78688
128,6.366531544420414,5.17,206.566,15.251,0.901,0.927,0.161,0.487,0.468,0.361,0.302,0.263,0.376,0.248,0.332,0.24,0.439,0.286,6,0.1875736,6.355,3.288,1.12,0.440704,5.20988823,35.932526,83.754044,82.390015
