mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
13,7.552841968657781,38.894,15.515,1.425,0.697,0.153,0.051,0.535,0.504,0.002,0.17,0.441,0.323,0.655,0.373,0.364,0.236,6,0.120636,5.399,3.607,1.177,0.413659,8.902732,39.436996,267.387482,73.458633
14,8.017728766960431,84.125,13.893,1.412,0.846,0.153,0.109,0.503,0.43,0.565,0.271,0.568,0.281,0.71,0.245,0.347,0.306,6,0.1127408,5.763,4.082,1.26,0.432034,13.4473463,45.636497,262.853638,100.014015
15,8.920818753952375,281.31,85.368,5.667,0.756,0.159,0.445,0.134,0.485,0.112,0.659,0.121,0.484,0.18,0.435,0.355,0.314,9,0.0528404,4.848,4.183,1.391,0.376402,14.7305451,20.44698,246.588867,98.772758
16,7.301029995663981,10.335,2.6,0.84,0.75,0.159,0.524,0.415,0.31,0.292,0.054,0.323,0.125,0.509,0.127,0.416,0.282,7,0.1090038,4.957,3.281,1.173,0.343246,8.98494256,40.29464,219.393646,89.750252
17,8.537602002101044,70.29,6.462,3.411,0.877,0.159,0.06,0.488,0.462,0.013,0.258,0.534,0.33,0.68,0.303,0.337,0.092,5,0.1397988,5.012,3.383,1.155,0.359999,8.11066865,44.025444,256.893646,94.059425
19,7.494850021680094,17.103,2.522,0.818,0.837,0.154,0.549,0.453,0.415,0.271,0.134,0.326,0.2,0.48,0.181,0.473,0.306,12,0.1532672,5.844,4.259,1.184,0.427122,7.5819508,66.485619,290.455811,108.210854
20,7.657577319177793,248.944,156.361,1.155,0.612,0.147,0.383,0.872,0.37,0.695,0.159,0.831,0.21,0.567,0.217,0.541,0.453,11,0.0986213,6.128,4.329,1.16,0.43698,10.2982691,53.490852,329.071838,202.091064
21,7.958607314841775,256.507,135.626,4.079,0.647,0.149,0.303,0.579,0.357,0.507,0.17,0.955,0.222,0.624,0.283,0.413,0.339,7,0.1123553,6.0,4.228,1.228,0.461633,13.5042918,76.268845,271.812683,133.984604
22,7.017728766960431,6.368,3.179,0.898,0.61,0.164,0.539,0.482,0.295,0.285,0.055,0.335,0.124,0.467,0.118,0.439,0.289,7,0.032902,4.423,3.144,1.212,0.296218,9.61679573,35.771667,261.172638,105.29422
23,8.080921907623926,212.228,71.266,2.183,0.743,0.153,0.339,0.12,0.46,0.232,0.268,0.145,0.331,0.429,0.356,0.306,0.33,8,0.1113466,5.775,4.067,1.425,0.365014,15.6218719,53.904346,266.349487,195.645844
24,8.769551078621726,113.318,4.795,2.463,0.94,0.156,0.201,0.46,0.435,0.335,0.213,0.385,0.31,0.555,0.517,0.365,0.336,9,0.1013246,5.011,3.836,1.105,0.368655,7.11674444,52.970078,287.827576,89.612915
25,7.481486060122112,361.179,4.938,2.76,0.979,0.156,0.918,0.495,0.418,0.165,0.173,0.295,0.254,0.205,0.261,0.61,0.425,6,0.0530744,4.879,3.349,1.215,0.39675,10.2975454,38.328266,256.586365,156.09259
27,7.958607314841775,16.227,2.731,1.029,0.812,0.153,0.55,0.378,0.337,0.261,0.067,0.278,0.144,0.398,0.156,0.422,0.305,7,0.1258046,5.696,4.017,1.309,0.432214,12.5647359,36.300415,268.607788,78.380386
28,8.031517051446064,137.802,6.88,1.417,0.943,0.153,0.352,0.435,0.415,0.53,0.119,0.474,0.212,0.606,0.203,0.401,0.41,7,0.1134425,5.458,3.588,1.182,0.416612,9.50421319,53.432743,1112.910522,123.345375
30,8.229147988357855,19.107,3.4,0.764,0.821,0.151,0.494,0.411,0.312,0.249,0.067,0.281,0.13,0.369,0.137,0.406,0.343,10,0.140975,6.123,4.784,1.15,0.508841,10.3794564,40.998264,260.200348,73.250275
31,8.568636235841012,12.546,2.746,0.824,0.778,0.156,0.497,0.393,0.309,0.205,0.066,0.274,0.133,0.436,0.138,0.399,0.318,6,0.0687757,5.048,4.32,1.222,0.413976,7.56176029,36.797981,257.568451,55.020363
32,8.022276394711152,407.393,92.913,2.618,0.81,0.156,0.784,0.425,0.371,0.414,0.212,0.376,0.262,0.325,0.375,0.527,0.463,7,0.0805057,5.319,4.146,1.275,0.413356,11.1860751,41.329189,285.754089,69.942001
33,7.886056647693163,44.149,7.238,3.21,0.809,0.154,0.06,0.492,0.425,0.568,0.211,0.465,0.289,0.608,0.374,0.326,0.283,6,0.0855329,5.612,4.181,1.137,0.392083,7.48340048,16.414257,269.704681,119.103241
34,8.494850021680094,224.244,111.086,4.061,0.661,0.159,0.41,0.55,0.437,0.886,0.323,0.802,0.34,0.699,0.499,0.466,0.5,8,0.1516207,5.374,3.941,1.216,0.368356,10.4922436,27.692865,236.519165,102.217331
35,7.045757490560675,25.897,5.211,1.917,0.784,0.16,0.04,0.419,0.421,0.026,0.015,0.196,0.179,0.291,0.277,0.294,0.017,6,0.043055,4.838,3.093,1.242,0.312029,10.6741124,47.590153,240.454041,62.501358
36,8.585026652029182,266.33,6.248,3.303,0.965,0.154,0.903,0.518,0.366,0.248,0.187,0.358,0.242,0.356,0.341,0.596,0.425,8,0.0696537,5.77,4.418,1.192,0.419297,9.68358942,45.52829,248.373428,69.953972
37,8.214670164989233,137.576,9.91,2.235,0.919,0.155,0.228,0.424,0.377,0.349,0.185,0.349,0.244,0.377,0.339,0.343,0.198,8,0.0736768,5.412,3.916,1.201,0.391358,10.5077201,29.56012,250.371216,61.427269
38,8.346787486224656,22.962,9.309,1.014,0.69,0.154,0.04,0.446,0.395,0.529,0.09,0.441,0.182,0.186,0.199,0.294,0.249,9,0.1056906,5.491,4.45,1.12,0.415852,6.78216726,42.054989,241.525803,48.220398
39,8.823908740944319,28.461,3.608,1.17,0.856,0.153,0.061,0.425,0.396,0.289,0.207,0.326,0.281,0.395,0.181,0.294,0.216,9,0.1486062,5.893,4.579,1.127,0.425578,5.6322734,67.481674,267.056488,86.211578
40,8.698970004336019,278.09,40.511,5.167,0.859,0.162,0.296,0.135,0.439,0.429,0.371,0.217,0.394,0.461,0.444,0.29,0.401,6,0.0478565,4.837,3.315,1.239,0.304294,10.3343487,41.852879,278.123138,72.942879
41,6.823908740944319,7.043,3.719,0.764,0.611,0.162,0.534,0.441,0.308,0.248,0.055,0.3,0.118,0.393,0.13,0.428,0.257,4,0.0533558,4.68,3.315,1.164,0.304838,9.26694335,27.276043,224.656296,85.443703
42,8.55284196865778,85.347,36.715,0.99,0.694,0.163,0.113,0.04,0.331,0.002,0.11,0.009,0.179,0.014,0.176,0.161,0.096,5,0.0248811,4.585,3.33,1.137,0.305627,8.39960783,47.178265,239.918488,82.511742
43,7.744727494896693,266.632,23.329,4.343,0.906,0.163,0.689,0.039,0.355,0.002,0.197,0.008,0.242,0.014,0.304,0.361,0.255,5,0.0405288,4.73,3.194,1.142,0.300937,8.70610962,35.956535,277.654358,68.465469
44,8.886056647693163,277.658,99.077,1.216,0.735,0.161,0.758,0.288,0.42,1.084,0.117,0.532,0.211,1.052,0.258,0.489,0.603,6,0.0723747,4.528,2.529,1.173,0.304673,9.37902702,26.14241,248.2005,70.312263
45,9.045757490560677,240.867,4.213,3.056,0.971,0.156,0.982,0.476,0.55,0.311,0.275,0.365,0.38,0.348,0.387,0.67,0.513,8,0.083451,5.17,4.203,1.087,0.385715,6.59458121,26.366982,224.07196,117.381577
46,8.886056647693163,15.438,3.179,1.323,0.774,0.151,0.482,0.33,0.349,0.182,0.096,0.217,0.17,0.278,0.193,0.387,0.277,7,0.165026,5.807,3.315,1.171,0.439116,9.43964704,49.047073,271.947205,147.805084
47,8.0,7.108,3.263,0.828,0.635,0.162,0.539,0.487,0.271,0.27,0.052,0.339,0.113,0.46,0.11,0.432,0.276,6,0.0825903,4.381,3.212,1.147,0.304966,7.79520686,29.314938,260.844543,80.896774
49,9.221848749616356,10.852,4.629,1.069,0.656,0.151,0.415,0.464,0.389,0.275,0.079,0.375,0.169,0.476,0.201,0.423,0.276,9,0.1697608,5.404,3.919,1.13,0.391201,5.00016514,24.285034,341.425385,90.50415
50,8.522878745280337,8.985,6.063,0.971,0.561,0.154,0.37,0.489,0.412,0.321,0.119,0.409,0.203,0.451,0.257,0.424,0.262,5,0.1007989,5.647,3.334,1.082,0.365555,4.47990254,84.594376,284.20166,85.985565
51,8.481486060122112,7.056,6.036,1.509,0.483,0.156,0.39,0.495,0.432,0.319,0.21,0.368,0.27,0.381,0.224,0.439,0.314,7,0.112245,5.774,3.675,1.133,0.351071,9.79885082,52.1842,306.468567,86.824371
52,8.275724130399212,279.27,6.083,0.849,0.976,0.156,0.592,0.475,0.374,0.391,0.123,0.348,0.175,0.335,0.188,0.48,0.446,7,0.1305853,5.665,3.7,1.145,0.370494,12.465345,37.894875,236.076004,110.587692
53,8.67778070526608,11.488,5.677,0.836,0.638,0.152,0.415,0.434,0.33,0.254,0.078,0.354,0.141,0.443,0.162,0.393,0.268,7,0.1473863,6.094,3.911,1.161,0.406339,3.93753303,25.771957,250.618622,64.266541
54,8.585026652029182,9.037,5.429,1.013,0.584,0.154,0.407,0.444,0.345,0.255,0.098,0.36,0.163,0.454,0.166,0.399,0.292,8,0.0669855,5.909,3.753,1.133,0.378486,3.97438613,60.4076,266.36734,64.176514
55,8.585026652029182,9.243,5.93,1.044,0.57,0.153,0.419,0.451,0.417,0.319,0.123,0.391,0.214,0.452,0.27,0.429,0.284,7,0.1551768,5.648,3.572,1.266,0.374892,9.11862511,40.038086,253.351166,59.445953
56,8.0,55.726,8.984,2.486,0.829,0.155,0.057,0.363,0.391,0.1,0.047,0.293,0.262,0.32,0.373,0.271,0.05,6,0.0389725,5.269,3.436,1.14,0.368251,6.51157489,36.036991,244.594604,68.474007
57,7.552841968657781,7.919,5.834,1.521,0.518,0.155,0.429,0.477,0.506,0.292,0.134,0.365,0.268,0.348,0.331,0.471,0.325,7,0.1370635,5.913,4.21,1.17,0.373368,10.618725,46.88308,277.931274,155.951462
58,7.997833938243493,239.468,6.0,2.121,0.967,0.156,0.886,0.495,0.356,0.294,0.181,0.345,0.22,0.375,0.257,0.579,0.453,10,0.1678104,5.424,4.279,1.112,0.343257,7.8122171,50.21418,255.504059,56.44342
59,8.3767507096021,9.191,5.508,1.055,0.583,0.153,0.418,0.426,0.385,0.307,0.152,0.369,0.208,0.596,0.252,0.41,0.306,7,0.0957151,5.729,4.642,1.118,0.382387,4.35069352,43.022377,267.069275,98.205673
60,8.301029995663981,8.483,6.656,1.136,0.521,0.151,0.441,0.434,0.42,0.362,0.15,0.336,0.222,0.24,0.233,0.432,0.392,8,0.0991702,6.293,4.35,1.077,0.417357,6.30163799,69.719742,262.72522,167.015717
61,7.920818753952375,8.674,6.839,1.115,0.522,0.151,0.463,0.388,0.373,0.237,0.14,0.29,0.195,0.261,0.162,0.408,0.358,7,0.1302819,5.649,4.054,1.099,0.407671,7.89673156,49.408314,287.241241,116.81414
62,8.769551078621726,86.704,11.596,1.789,0.866,0.148,0.096,0.447,0.472,0.411,0.615,0.399,0.444,0.315,0.405,0.338,0.371,10,0.1070363,6.791,5.687,1.127,0.459798,6.57671599,48.243645,280.98291,131.985474
63,8.431798275933005,11.695,5.857,1.409,0.617,0.149,0.45,0.386,0.43,0.42,0.133,0.378,0.223,0.461,0.265,0.422,0.332,7,0.250616,6.647,5.282,1.157,0.429771,4.91772702,56.076187,291.451477,127.624374
64,8.267606240177031,11.659,6.21,2.417,0.575,0.145,0.5,0.391,0.447,0.449,0.152,0.448,0.265,0.423,0.311,0.446,0.339,9,0.2147247,7.401,5.392,1.09,0.427233,9.55858754,49.247295,349.609406,154.241348
65,8.136677139879543,111.779,7.658,1.743,0.922,0.15,0.13,0.402,0.487,0.532,0.222,0.386,0.337,0.355,0.288,0.339,0.328,10,0.1788641,6.183,5.313,1.097,0.407324,6.51299607,56.019455,283.55722,126.237709
66,8.075720713938118,12.396,9.005,1.017,0.553,0.149,0.368,0.389,0.372,0.272,0.078,0.46,0.162,0.368,0.193,0.376,0.267,8,0.1153728,7.146,5.41,1.054,0.454408,4.76752073,50.721283,242.360382,187.840454
67,7.795880017344075,10.513,4.08,1.121,0.669,0.151,0.46,0.587,0.395,0.405,0.099,0.441,0.182,0.538,0.209,0.481,0.353,8,0.2251639,5.587,4.568,1.112,0.391306,9.01951885,59.478981,243.564453,134.633881
68,7.886056647693163,147.799,9.225,1.743,0.931,0.147,0.211,0.449,0.325,0.488,0.13,0.45,0.183,0.367,0.231,0.328,0.3,9,0.1182152,6.791,5.707,1.092,0.466338,7.0429603,46.705894,269.227509,114.03157
70,8.031517051446064,331.531,176.04,10.782,0.64,0.147,0.438,0.34,0.385,0.096,0.288,0.169,0.314,0.153,0.42,0.387,0.321,8,0.1033042,6.933,5.331,1.039,0.443052,2.68837038,60.809143,233.835968,125.606964
76,8.040958607678906,60.788,9.23,1.425,0.851,0.151,0.08,0.395,0.294,0.314,0.054,0.462,0.131,0.469,0.157,0.256,0.125,8,0.1172351,5.892,4.374,1.14,0.391633,9.8616847,42.98769,285.701843,116.530113
78,8.337242168318426,9.333,5.75,0.856,0.586,0.152,0.437,0.424,0.305,0.211,0.054,0.279,0.123,0.338,0.147,0.388,0.287,7,0.1087969,5.76,3.93,1.093,0.391666,4.1971619,25.524954,287.36908,90.415108
79,7.0762380391713,216.748,5.442,1.86,0.967,0.162,0.66,0.395,0.423,0.435,0.185,0.333,0.273,0.372,0.28,0.493,0.492,5,0.2453157,6.246,2.878,1.171,0.434629,12.1533092,43.856609,957.532654,92.950676
80,9.522878745280336,10.031,5.199,0.906,0.622,0.152,0.405,0.375,0.405,0.246,0.086,0.269,0.168,0.398,0.226,0.395,0.299,11,0.100452,5.963,4.086,1.097,0.402431,4.88621481,38.95462,242.803436,108.81514
81,10.0,8.281,5.38,1.002,0.565,0.154,0.47,0.384,0.373,0.291,0.1,0.287,0.174,0.423,0.186,0.409,0.303,6,0.1171139,5.691,4.12,1.167,0.369323,11.4312033,49.269619,226.546555,99.173096
82,8.958607314841775,133.931,5.44,2.554,0.944,0.151,0.204,0.416,0.433,0.373,0.28,0.384,0.304,0.412,0.388,0.351,0.31,9,0.1915742,6.069,4.188,1.121,0.407095,11.3289151,78.936348,312.275391,118.430145
83,8.309803919971486,8.741,5.106,1.037,0.587,0.154,0.439,0.394,0.32,0.258,0.076,0.282,0.145,0.412,0.152,0.384,0.259,7,0.1028066,5.363,3.994,1.166,0.35869,10.9335629,31.229889,230.324188,107.982567
85,7.508638306165727,251.985,5.464,1.303,0.974,0.159,0.589,0.398,0.361,0.207,0.101,0.275,0.167,0.336,0.227,0.449,0.293,9,0.046058,4.873,3.659,1.166,0.32567,8.3636882,35.897339,231.132828,100.114342
86,7.366531544420414,10.325,5.171,1.506,0.607,0.152,0.458,0.348,0.352,0.183,0.187,0.239,0.224,0.267,0.269,0.386,0.367,10,0.0647836,5.905,4.071,1.295,0.421088,11.2394294,63.787659,326.029541,97.499069
87,8.2839966563652,24.774,7.764,1.965,0.718,0.153,0.035,0.461,0.528,0.008,0.013,0.406,0.154,0.415,0.201,0.341,0.016,7,0.0992176,5.646,4.552,1.24,0.363872,12.9565595,35.893326,253.3629,143.943741
88,8.698970004336019,118.522,5.031,4.433,0.926,0.153,0.142,0.382,0.442,0.367,0.268,0.375,0.331,0.405,0.399,0.322,0.223,9,0.0461522,6.021,3.779,1.205,0.337753,10.4949788,58.068047,287.612976,193.315414
89,8.468521082957745,105.133,9.991,3.105,0.889,0.153,0.105,0.424,0.313,0.574,0.188,0.494,0.245,0.424,0.269,0.281,0.27,8,0.0498565,5.733,4.872,1.11,0.402787,5.76675663,35.865822,285.644867,126.619659
90,8.585026652029182,8.54,5.349,1.016,0.573,0.153,0.472,0.4,0.398,0.213,0.175,0.273,0.215,0.28,0.31,0.423,0.377,8,0.1514265,5.795,3.508,1.133,0.389764,10.5233428,43.12001,257.288971,142.246826
91,7.886056647693163,255.002,6.306,3.46,0.963,0.155,0.49,0.458,0.44,0.27,0.25,0.309,0.338,0.391,0.348,0.463,0.28,6,0.0917171,5.455,2.923,1.146,0.324391,8.83007803,29.885954,277.40451,97.693024
92,8.455931955649724,6.917,5.409,0.84,0.525,0.157,0.478,0.519,0.278,0.327,0.051,0.341,0.116,0.522,0.11,0.425,0.287,8,0.076646,4.861,3.16,1.134,0.333776,7.19985521,21.648336,221.334732,51.582382
93,8.958607314841775,26.472,5.559,2.909,0.758,0.161,0.035,0.435,0.526,0.116,0.004,0.351,0.152,0.519,0.166,0.332,0.042,10,0.0448594,4.527,2.788,1.167,0.316111,11.2939045,22.196295,250.079193,69.940483
94,7.602059991327962,270.421,133.027,2.996,0.665,0.154,0.556,0.419,0.396,0.296,0.213,0.321,0.222,0.321,0.471,0.457,0.358,5,0.2754443,5.494,3.212,1.203,0.337383,10.6687545,50.151398,295.663971,95.924484
95,6.127843727251707,8.213,2.587,1.226,0.683,0.165,0.586,0.408,0.341,0.332,0.095,0.314,0.167,0.519,0.16,0.445,0.322,7,0.026482,4.644,3.657,1.245,0.322231,10.3095529,45.023975,245.407806,48.395718
96,6.6777807052660805,386.65,150.564,2.058,0.717,0.167,0.775,0.309,0.48,0.306,0.434,0.335,0.393,0.285,0.652,0.521,0.526,7,0.0193561,4.32,3.383,1.24,0.301668,9.90806442,40.454079,266.871826,50.828289
97,6.806875401645538,181.131,139.277,2.136,0.562,0.156,0.425,0.884,0.463,0.491,0.269,0.608,0.298,0.287,0.498,0.591,0.43,10,0.0443553,5.098,4.238,1.231,0.396493,11.6469743,37.795662,294.49234,115.413925
98,6.91721462968355,209.314,116.098,3.826,0.636,0.151,0.363,0.651,0.454,0.088,0.249,0.299,0.335,0.293,0.385,0.489,0.284,9,0.0556825,5.674,4.056,1.318,0.436584,12.0350436,44.048504,297.899994,146.955322
99,6.920818753952375,349.395,83.903,2.086,0.802,0.151,0.909,0.151,0.422,0.369,0.211,0.242,0.263,0.649,0.379,0.494,0.477,8,0.1235183,5.995,4.283,1.324,0.477964,13.2417254,70.559143,308.268127,63.380653
100,7.67778070526608,342.552,154.485,1.753,0.687,0.163,0.44,0.271,0.366,0.134,0.154,0.124,0.227,0.397,0.173,0.359,0.246,8,0.0299661,4.631,3.349,1.25,0.319285,10.0229683,49.230202,248.811386,50.380245
101,7.795880017344075,43.575,11.838,1.423,0.767,0.155,0.056,0.48,0.526,0.003,0.139,0.175,0.281,0.306,0.381,0.354,0.103,13,0.0465196,5.298,4.135,1.133,0.425842,10.713458,42.084808,245.848511,167.672745
102,7.920818753952375,14.05,2.165,1.037,0.814,0.161,0.488,0.374,0.303,0.299,0.064,0.297,0.136,0.493,0.116,0.388,0.269,8,0.0926395,5.154,3.942,1.269,0.393228,13.0731662,40.090324,290.777557,104.073532
103,7.920818753952375,381.834,8.496,2.112,0.973,0.157,0.992,0.481,0.473,0.214,0.321,0.336,0.342,0.33,0.451,0.649,0.513,11,0.1046675,5.866,4.385,1.19,0.411369,9.49821684,49.819374,280.916962,69.041824
104,7.920818753952375,293.011,2.757,0.928,0.988,0.164,0.8,0.425,0.413,0.243,0.106,0.281,0.189,0.406,0.203,0.546,0.461,10,0.0870889,4.665,3.704,1.221,0.3191,8.81105652,42.936069,213.323547,94.225937
105,8.070581074285707,70.053,14.563,2.082,0.808,0.154,0.079,0.489,0.447,0.005,0.257,0.548,0.292,0.656,0.383,0.339,0.122,8,0.1311614,5.577,3.315,1.196,0.429177,10.2246337,37.910698,289.486115,96.34343
106,8.102372908709558,194.507,123.093,2.834,0.607,0.157,0.248,0.215,0.406,0.262,0.189,0.234,0.273,0.104,0.33,0.289,0.32,12,0.1027981,5.392,4.156,1.137,0.382554,6.26054835,41.317215,296.71759,103.231361
107,8.207608310501746,76.231,9.801,1.665,0.869,0.16,0.096,0.487,0.456,0.657,0.206,0.517,0.293,0.516,0.434,0.346,0.325,8,0.0969045,5.093,4.035,1.364,0.38185,16.2127146,49.844193,268.807312,86.252831
109,8.327902142064282,161.372,145.593,2.471,0.522,0.151,0.384,0.254,0.402,0.329,0.318,0.24,0.296,0.159,0.491,0.347,0.3,6,0.1350589,5.573,3.88,1.381,0.418855,15.0288621,42.098194,276.606812,53.297283
110,8.619788758288394,9.588,4.927,0.876,0.623,0.153,0.485,0.45,0.354,0.278,0.094,0.349,0.155,0.369,0.149,0.43,0.29,10,0.3038366,5.578,4.043,1.284,0.366936,11.5545792,57.917274,311.631317,93.791519
113,5.337242168318426,344.57,10.032,0.896,0.969,0.177,0.626,0.471,0.447,0.242,0.025,0.279,0.106,0.316,0.143,0.515,0.277,4,0.1001362,4.649,2.207,1.083,0.373223,6.06903416,32.91843,41.667038,52.849422
114,5.508638306165727,10.875,1.406,0.847,0.828,0.177,0.606,0.471,0.499,0.421,0.08,0.252,0.182,0.765,0.123,0.525,0.295,4,0.0780631,4.337,2.41,1.112,0.324878,7.24591252,37.78735,45.623844,87.205765
115,5.537602002101044,291.015,99.648,48.279,0.663,0.167,0.194,0.161,0.18,0.229,0.053,0.148,0.064,0.124,0.082,0.178,0.126,6,0.2180213,5.611,2.912,1.177,0.405595,10.8475746,48.562538,48.108814,64.285515
116,5.585026652029182,19.439,1.927,0.948,0.871,0.165,0.542,0.349,0.28,0.729,0.123,0.283,0.349,0.371,0.492,0.39,0.4,6,0.1079621,5.94,3.381,1.137,0.425433,6.50645918,35.576244,71.307861,58.986336
117,5.619788758288394,20.116,2.147,0.994,0.865,0.163,0.571,0.337,0.206,0.754,0.123,0.214,0.26,0.255,0.382,0.371,0.418,5,0.0557412,5.799,2.979,1.166,0.43,11.8044851,42.625141,67.659744,45.597721
118,5.657577319177793,206.903,4.641,1.308,0.972,0.177,0.739,0.354,0.418,0.315,0.16,0.266,0.206,0.282,0.233,0.504,0.449,5,0.0676202,4.747,2.41,1.115,0.323723,7.78551277,43.006401,30.954401,71.144615
119,5.6777807052660805,10.779,2.036,0.41,0.815,0.177,0.601,0.459,0.451,0.949,0.047,0.414,0.154,0.492,0.179,0.504,0.497,2,0.1247124,5.046,2.24,1.078,0.355493,6.37179147,41.282188,26.69619,36.743568
120,5.698970004336019,309.8,3.807,0.228,0.987,0.172,0.902,0.365,0.305,0.442,0.29,0.364,0.183,0.351,0.539,0.524,0.549,4,0.1721937,5.077,2.173,1.052,0.370795,4.85351058,47.585632,31.169537,54.302589
121,5.769551078621726,335.405,133.5,0.351,0.715,0.174,0.732,0.264,0.384,0.246,0.03,0.159,0.121,0.135,0.191,0.46,0.345,6,0.1117761,4.41,2.823,1.131,0.326369,8.33883946,30.042212,53.020153,42.112492
122,5.769551078621726,41.461,9.506,0.392,0.807,0.18,0.049,0.57,0.29,0.015,0.073,0.375,0.133,0.377,0.159,0.303,0.031,4,0.0170057,4.308,2.24,1.129,0.330121,7.55649341,22.756737,39.552574,28.50433
123,5.823908740944319,16.972,3.757,0.895,0.785,0.159,0.567,0.362,0.348,0.267,0.422,0.265,0.317,0.375,0.412,0.426,0.352,8,0.2436559,6.271,2.711,1.151,0.411389,6.36997642,32.99308,208.219803,184.888657
124,5.958607314841775,11.198,2.712,0.417,0.782,0.171,0.568,0.46,0.353,0.49,0.274,0.329,0.327,0.447,0.342,0.46,0.366,5,0.1662567,4.929,2.549,1.1,0.339534,4.17592375,45.679176,55.0425,95.620461
125,6.0,20.078,2.191,0.88,0.867,0.163,0.557,0.389,0.166,0.657,0.19,0.234,0.219,0.306,0.259,0.371,0.426,9,0.2116065,6.493,3.437,1.123,0.451849,4.57170623,63.021233,107.720261,72.196678
126,6.0,417.631,15.766,1.147,0.961,0.162,0.887,0.544,0.276,0.327,0.696,0.446,0.272,0.425,0.333,0.569,0.668,5,0.1336071,5.985,3.061,1.079,0.430854,8.13673731,43.251827,86.259384,72.795464
127,6.309803919971486,105.53,33.162,1.581,0.752,0.163,0.163,0.071,0.274,0.014,0.003,0.026,0.023,0.035,0.029,0.169,0.106,7,0.1530221,5.806,3.336,1.101,0.445341,7.78195139,71.589607,46.217731,84.379982
128,6.366531544420414,257.001,5.5,1.327,0.974,0.161,0.355,0.384,0.285,0.517,0.634,0.379,0.303,0.378,0.428,0.341,0.492,6,0.1522978,6.367,3.152,1.123,0.439662,10.1436993,32.323013,58.716221,85.036713
129,6.443697499232712,315.943,69.145,1.521,0.817,0.158,0.484,0.143,0.38,0.092,0.132,0.119,0.205,0.171,0.225,0.336,0.187,5,0.1292605,7.055,3.302,1.124,0.487098,6.48103235,53.333126,104.288353,107.549774
130,6.698970004336019,77.664,12.451,2.158,0.842,0.163,0.112,0.499,0.391,0.376,0.354,0.448,0.29,0.474,0.345,0.334,0.273,6,0.1663796,5.923,3.369,1.132,0.438162,10.0081501,67.48494,69.516495,108.412689
131,7.0,242.958,2.239,0.665,0.988,0.175,0.888,0.484,0.453,0.771,0.228,0.396,0.262,0.561,0.354,0.609,0.704,6,0.0946324,4.699,2.602,1.095,0.341909,6.83388401,28.970367,43.002777,60.904285
132,5.455931955649724,30.89,5.065,1.73,0.82,0.164,0.043,0.437,0.418,0.007,0.033,0.161,0.24,0.314,0.348,0.299,0.016,6,0.1129679,4.541,2.792,1.322,0.315938,12.545571,61.336544,110.481377,69.027428
