mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
34,8.494850021680094,5.84,388.169,30.871,1.943,0.922,0.159,0.927,0.051,0.377,0.006,0.029,0.016,0.132,0.022,0.216,0.451,0.314,0.348,8,0.0989638,5.297,4.18,1.217,0.394762,11.2127625,52.010254,220.039398,105.190285
35,7.045757490560675,8.99,7.231,3.703,1.041,0.604,0.16,0.522,0.437,0.283,0.229,0.105,0.288,0.132,0.362,0.235,0.414,0.263,0.377,7,0.0565657,4.695,2.888,1.243,0.309606,11.2727204,27.621204,212.375687,82.339386
36,8.585026652029182,9.74,108.956,3.699,2.158,0.949,0.154,0.232,0.327,0.428,0.221,0.278,0.253,0.315,0.339,0.37,0.329,0.268,0.298,8,0.056758,5.833,4.281,1.19,0.418815,10.7037903,46.851204,240.927063,77.230858
37,8.214670164989233,7.31,115.43,5.664,0.846,0.947,0.155,0.158,0.358,0.297,0.259,0.063,0.269,0.13,0.384,0.152,0.271,0.174,0.202,8,0.0923172,5.544,3.915,1.203,0.390771,10.8682305,64.498978,227.358521,56.99649
38,8.346787486224656,4.83,170.047,3.522,0.933,0.974,0.154,0.232,0.333,0.339,0.162,0.07,0.225,0.16,0.334,0.166,0.301,0.218,0.213,9,0.1226856,5.87,4.388,1.117,0.424342,8.1358904,33.443481,280.68573,63.436523
39,8.823908740944319,6.67,12.243,3.422,0.981,0.736,0.153,0.473,0.357,0.316,0.194,0.067,0.24,0.135,0.347,0.15,0.382,0.301,0.355,9,0.1702864,5.78,4.135,1.129,0.411737,8.97430995,51.957905,268.601929,85.88784
40,8.698970004336019,9.18,6.4,4.125,0.959,0.557,0.162,0.524,0.415,0.314,0.19,0.19,0.262,0.173,0.276,0.351,0.418,0.269,0.373,4,0.049995,4.551,3.247,1.225,0.303386,9.40723732,33.968327,219.118088,101.943649
41,6.823908740944319,4.84,226.21,61.391,2.408,0.78,0.162,0.932,0.072,0.419,0.008,0.012,0.021,0.213,0.033,0.312,0.474,0.329,0.418,5,0.0320922,5.043,3.076,1.151,0.307064,9.02727099,30.276457,247.851669,57.885002
42,8.55284196865778,4.35,7.198,3.768,0.697,0.617,0.163,0.543,0.464,0.251,0.241,0.078,0.309,0.115,0.393,0.134,0.419,0.267,0.373,6,0.0262877,5.021,3.33,1.137,0.310428,8.44582188,40.787792,221.001862,75.256042
43,7.744727494896693,5.94,226.557,6.186,1.633,0.967,0.163,0.913,0.532,0.444,0.349,0.118,0.39,0.218,0.425,0.213,0.629,0.456,0.486,7,0.0431598,4.495,3.227,1.143,0.303579,7.62353966,34.12096,216.993851,68.339539
44,8.886056647693163,6.43,50.752,6.581,1.126,0.868,0.161,0.068,0.44,0.468,0.371,0.209,0.369,0.278,0.452,0.383,0.325,0.216,0.29,5,0.1571153,4.774,2.597,1.172,0.306334,8.93705125,32.940861,258.370911,49.071041
45,9.045757490560677,2.16,223.087,4.201,3.244,0.968,0.156,0.887,0.525,0.514,0.266,0.243,0.351,0.324,0.418,0.378,0.642,0.436,0.509,7,0.0961152,5.567,4.238,1.086,0.389206,5.86209142,43.970638,217.789917,157.66304
46,8.886056647693163,1.4,199.871,38.767,3.062,0.827,0.151,0.422,0.069,0.455,0.003,0.149,0.013,0.349,0.024,0.439,0.315,0.175,0.27,8,0.1759716,6.057,3.281,1.151,0.432967,10.3465438,70.854507,251.755463,121.888664
47,8.0,6.38,6.973,3.71,0.868,0.604,0.162,0.549,0.454,0.284,0.249,0.052,0.307,0.118,0.405,0.114,0.429,0.275,0.384,6,0.0275598,4.611,3.349,1.146,0.309918,7.17575637,24.621216,242.776505,72.428513
49,9.221848749616356,1.28,10.684,4.869,1.664,0.621,0.151,0.44,0.46,0.453,0.334,0.136,0.401,0.254,0.475,0.391,0.451,0.351,0.414,6,0.1811105,5.973,4.123,1.141,0.409237,13.2209576,39.422047,293.754639,133.742355
50,8.522878745280337,3.8,8.895,6.061,0.717,0.568,0.154,0.37,0.475,0.259,0.314,0.045,0.399,0.103,0.461,0.113,0.368,0.242,0.334,9,0.0414554,5.413,3.334,1.077,0.362427,5.58556061,37.684353,279.800049,60.367287
51,8.481486060122112,4.82,313.39,7.843,1.336,0.972,0.152,0.925,0.405,0.433,0.294,0.206,0.333,0.274,0.259,0.314,0.588,0.518,0.538,7,0.1106586,5.899,3.712,1.133,0.37954,8.30283394,65.818855,248.267914,98.366966
52,8.275724130399212,1.05,8.174,5.041,0.96,0.577,0.156,0.441,0.483,0.394,0.264,0.203,0.345,0.255,0.383,0.182,0.439,0.3,0.361,7,0.114534,5.364,3.499,1.128,0.346194,7.58200228,40.429085,256.727997,72.283936
53,8.67778070526608,1.77,390.306,10.362,3.554,0.966,0.152,0.968,0.448,0.35,0.544,0.115,0.417,0.192,0.338,0.24,0.589,0.576,0.529,9,0.1335977,5.757,4.054,1.164,0.403192,6.25129597,41.356224,250.969406,68.430992
54,8.585026652029182,8.93,9.196,5.339,0.959,0.594,0.154,0.389,0.431,0.328,0.258,0.087,0.357,0.15,0.46,0.154,0.383,0.272,0.349,6,0.0514134,5.705,3.78,1.119,0.374865,3.44945754,41.936665,272.91153,74.490608
55,8.585026652029182,6.61,11.562,5.454,0.768,0.65,0.153,0.371,0.435,0.271,0.368,0.049,0.381,0.112,0.444,0.125,0.359,0.244,0.316,7,0.1109658,6.279,3.778,1.265,0.392623,13.172224,39.239403,285.314331,73.654495
56,8.0,3.55,298.104,6.119,2.045,0.973,0.155,0.868,0.433,0.383,0.461,0.089,0.396,0.178,0.376,0.183,0.561,0.415,0.41,7,0.1332899,5.082,3.335,1.128,0.346429,9.59079833,32.741676,244.797394,62.645695
57,7.552841968657781,4.25,51.409,6.194,3.785,0.837,0.155,0.054,0.477,0.496,0.362,0.463,0.412,0.411,0.597,0.408,0.342,0.295,0.342,7,0.138872,5.389,3.819,1.163,0.339738,9.52661493,62.680813,259.889893,164.147675
58,7.997833938243493,2.63,8.532,5.654,0.822,0.569,0.156,0.423,0.425,0.349,0.304,0.113,0.345,0.17,0.39,0.17,0.399,0.3,0.344,8,0.139238,5.983,4.911,1.149,0.376925,4.68462373,51.582909,253.010971,68.92099
59,8.3767507096021,1.64,8.363,5.636,1.155,0.552,0.153,0.391,0.439,0.383,0.362,0.199,0.398,0.239,0.434,0.192,0.404,0.303,0.385,8,0.1548149,5.485,4.125,1.162,0.362458,11.8650802,34.971897,256.680054,72.164261
60,8.301029995663981,5.95,8.625,7.183,1.064,0.511,0.151,0.449,0.46,0.359,0.317,0.126,0.325,0.185,0.217,0.205,0.423,0.362,0.518,9,0.1046366,6.656,4.218,1.077,0.417021,6.20568821,66.729195,287.157837,112.479103
61,7.920818753952375,4.1,210.187,6.943,3.572,0.952,0.151,0.527,0.385,0.372,0.255,0.418,0.326,0.306,0.462,0.227,0.428,0.417,0.388,8,0.1456791,5.895,4.051,1.101,0.40279,11.0097624,56.81131,268.584015,109.618652
62,8.769551078621726,6.75,248.955,7.795,4.872,0.952,0.148,0.973,0.408,0.424,0.414,0.38,0.41,0.354,0.405,0.231,0.602,0.595,0.552,10,0.1253367,6.902,5.592,1.126,0.462226,14.2362166,41.347359,302.111389,127.015488
63,8.431798275933005,1.49,189.222,7.307,1.784,0.954,0.149,0.479,0.404,0.325,0.528,0.14,0.444,0.194,0.421,0.237,0.403,0.359,0.358,8,0.1440738,6.277,5.556,1.2,0.423333,10.8972352,55.231606,266.521301,125.841179
64,8.267606240177031,0.72,131.68,7.432,1.669,0.935,0.145,0.228,0.481,0.426,0.365,0.216,0.424,0.278,0.4,0.316,0.378,0.296,0.347,9,0.1966458,7.219,5.431,1.061,0.419551,6.37813426,54.138546,330.418579,164.595276
65,8.136677139879543,7.02,266.771,6.737,1.237,0.971,0.15,0.664,0.43,0.378,0.383,0.141,0.421,0.212,0.413,0.241,0.491,0.439,0.441,12,0.1659326,6.246,5.517,1.097,0.411466,7.69077058,29.747826,297.967041,139.824783
66,8.075720713938118,8.75,12.779,8.664,1.019,0.569,0.149,0.419,0.405,0.393,0.363,0.081,0.433,0.171,0.431,0.206,0.406,0.293,0.313,11,0.1472792,6.716,5.205,1.054,0.455808,4.34061133,37.991955,267.255005,150.051605
67,7.795880017344075,9.73,10.301,4.041,1.195,0.663,0.151,0.468,0.536,0.386,0.422,0.082,0.428,0.169,0.481,0.193,0.463,0.357,0.423,10,0.1866996,5.94,4.873,1.108,0.393746,6.35375651,44.455608,277.162384,90.825127
68,7.886056647693163,2.93,209.658,12.052,4.224,0.928,0.147,0.267,0.525,0.481,0.288,0.34,0.396,0.376,0.387,0.542,0.425,0.272,0.352,9,0.176569,6.913,5.365,1.086,0.448816,4.11809736,36.201317,279.558899,113.912178
70,8.031517051446064,8.71,12.448,7.821,0.863,0.589,0.148,0.458,0.433,0.356,0.543,0.072,0.467,0.148,0.343,0.186,0.416,0.328,0.333,8,0.1158037,6.778,5.4,1.043,0.450059,5.33740446,52.609642,293.696045,119.686935
76,8.040958607678906,0.19,10.279,5.323,1.09,0.616,0.151,0.402,0.387,0.373,0.21,0.073,0.271,0.159,0.352,0.192,0.387,0.29,0.336,8,0.0831553,6.022,4.272,1.063,0.407566,7.73275651,46.238728,268.36731,141.455048
78,8.337242168318426,8.23,285.103,8.682,4.114,0.957,0.151,0.526,0.383,0.491,0.55,0.265,0.444,0.343,0.418,0.351,0.467,0.378,0.368,7,0.1107038,6.011,4.272,1.094,0.391944,7.88953879,43.461216,249.305084,90.55555
79,7.0762380391713,4.66,19.368,2.663,0.944,0.843,0.162,0.568,0.334,0.261,0.505,0.199,0.243,0.291,0.341,0.446,0.388,0.364,0.41,6,0.1106879,6.017,3.048,1.154,0.433238,9.50919331,52.186913,955.922852,92.17955
80,9.522878745280336,0.34,245.692,5.966,1.88,0.969,0.152,0.834,0.484,0.319,0.33,0.082,0.356,0.129,0.449,0.189,0.546,0.449,0.55,8,0.1017972,5.613,3.983,1.073,0.368647,9.74217603,48.484261,248.471786,99.887177
81,10.0,3.44,8.53,5.56,0.767,0.574,0.154,0.467,0.387,0.307,0.263,0.063,0.281,0.124,0.349,0.158,0.387,0.28,0.339,11,0.1060438,5.561,3.948,1.162,0.368879,8.88175079,33.823761,253.315826,78.796829
82,8.958607314841775,9.87,286.231,20.405,7.015,0.913,0.151,0.638,0.026,0.417,0.306,0.001,0.007,0.286,0.011,0.298,0.36,0.313,0.294,10,0.2009713,6.22,4.018,1.126,0.402872,11.4530057,50.596992,282.107758,98.745911
83,8.309803919971486,9.12,32.088,7.826,1.014,0.784,0.154,0.034,0.439,0.387,0.034,0.043,0.432,0.174,0.498,0.207,0.287,0.027,0.239,9,0.1031243,5.297,4.064,1.168,0.356482,9.01315546,23.151882,261.75351,79.504875
85,7.508638306165727,9.34,132.609,5.872,0.839,0.952,0.159,0.271,0.495,0.306,0.474,0.077,0.448,0.136,0.551,0.159,0.357,0.262,0.338,11,0.0506993,5.013,3.69,1.17,0.323822,9.65883359,33.715935,220.82695,85.886017
86,7.366531544420414,6.64,9.719,5.323,1.249,0.597,0.152,0.446,0.351,0.316,0.172,0.156,0.232,0.186,0.249,0.218,0.371,0.352,0.508,8,0.087236,6.212,4.006,1.295,0.410267,10.0955873,39.284763,261.929718,96.2836
87,8.2839966563652,4.58,79.488,7.605,3.204,0.88,0.153,0.08,0.465,0.405,0.522,0.38,0.484,0.335,0.525,0.379,0.317,0.312,0.312,8,0.0978716,5.661,4.725,1.237,0.374368,14.0690528,65.439003,314.523499,104.247009
88,8.698970004336019,8.58,8.699,5.229,1.101,0.579,0.154,0.445,0.367,0.338,0.209,0.254,0.262,0.191,0.302,0.54,0.383,0.265,0.4,8,0.0433752,5.491,3.745,1.207,0.343064,10.1919121,40.786232,288.086456,180.344406
89,8.468521082957745,0.36,7.901,5.386,0.967,0.554,0.153,0.459,0.422,0.322,0.229,0.094,0.28,0.149,0.379,0.195,0.401,0.276,0.371,10,0.1598006,5.166,4.294,1.087,0.353838,11.0096082,62.633408,285.922882,185.864731
90,8.585026652029182,1.31,9.046,5.139,0.835,0.602,0.153,0.449,0.392,0.292,0.181,0.087,0.256,0.13,0.247,0.172,0.378,0.353,0.506,7,0.1176389,5.638,3.711,1.104,0.399767,9.14433567,47.191277,248.337616,121.496437
91,7.886056647693163,1.3,6.445,5.636,1.078,0.49,0.155,0.431,0.528,0.4,0.287,0.082,0.388,0.169,0.41,0.192,0.453,0.278,0.387,8,0.0682212,5.053,2.924,1.142,0.325489,8.5751629,33.368237,256.337341,101.834023
92,8.455931955649724,4.47,210.581,132.21,1.0,0.613,0.157,0.613,0.262,0.335,0.134,0.082,0.147,0.156,0.252,0.183,0.403,0.374,0.407,7,0.1026771,5.046,3.398,1.137,0.334196,8.3557895,31.682405,231.082794,51.368275
93,8.958607314841775,7.3,214.278,66.024,3.292,0.756,0.16,0.4,0.115,0.458,0.054,0.411,0.081,0.426,0.044,0.577,0.324,0.229,0.276,7,0.0682124,4.859,2.754,1.167,0.311067,9.141283,30.178896,249.230392,64.270004
94,7.602059991327962,1.05,11.314,3.209,2.138,0.679,0.154,0.503,0.474,0.445,0.228,0.265,0.316,0.293,0.357,0.397,0.474,0.332,0.454,7,0.1913061,5.595,3.212,1.156,0.385725,10.6713273,53.293068,268.815765,79.257195
95,6.127843727251707,8.22,272.472,116.098,2.358,0.697,0.163,0.51,0.665,0.419,0.809,0.264,0.874,0.275,0.869,0.317,0.532,0.554,0.562,8,0.0258332,4.84,3.486,1.249,0.324228,10.9092767,31.926659,282.854218,43.528469
96,6.6777807052660805,4.95,280.606,7.28,1.018,0.971,0.167,0.602,0.522,0.304,0.366,0.054,0.397,0.127,0.338,0.131,0.476,0.403,0.425,7,0.0407241,4.465,3.281,1.243,0.305559,9.81834624,36.195156,269.635162,53.872517
97,6.806875401645538,6.44,11.211,2.613,0.896,0.762,0.156,0.493,0.427,0.321,0.276,0.056,0.303,0.125,0.503,0.141,0.414,0.324,0.393,8,0.0370204,5.59,4.203,1.234,0.390145,10.4874782,31.934235,289.319458,105.728958
98,6.91721462968355,4.6,106.465,55.782,2.712,0.645,0.152,0.174,0.213,0.33,0.056,0.216,0.102,0.245,0.09,0.28,0.239,0.119,0.147,9,0.0730842,5.605,4.328,1.315,0.421329,12.666785,34.774845,313.232086,150.360336
99,6.920818753952375,6.03,199.838,4.744,1.004,0.972,0.151,0.934,0.526,0.345,0.316,0.064,0.391,0.148,0.394,0.14,0.602,0.434,0.465,7,0.0963578,5.833,4.419,1.319,0.476012,14.3617089,46.546001,281.998444,69.328674
100,7.67778070526608,6.98,478.994,157.987,116.653,0.636,0.163,0.646,0.274,0.69,0.349,0.402,0.242,0.554,0.363,0.44,0.537,0.505,0.502,10,0.0245465,4.586,3.417,1.25,0.316314,10.8721879,64.073647,273.382538,48.40345
101,7.795880017344075,9.19,165.023,3.618,1.24,0.971,0.155,0.379,0.355,0.388,0.238,0.156,0.258,0.22,0.306,0.232,0.374,0.254,0.317,6,0.1012202,5.452,4.238,1.131,0.42293,7.62381284,50.530319,259.86264,111.507408
102,7.920818753952375,0.4,14.956,2.263,0.778,0.831,0.16,0.486,0.362,0.3,0.263,0.079,0.275,0.13,0.458,0.126,0.383,0.266,0.365,13,0.0730834,5.462,4.078,1.201,0.406887,12.1343465,40.23637,261.637268,89.07412
103,7.920818753952375,5.47,176.929,8.755,0.946,0.948,0.157,0.414,0.382,0.449,0.427,0.115,0.369,0.204,0.542,0.212,0.415,0.36,0.411,10,0.1386512,5.332,4.315,1.189,0.389646,10.2776374,37.942802,264.493011,57.64151
104,7.920818753952375,1.09,111.127,8.125,1.009,0.924,0.164,0.109,0.492,0.311,0.474,0.068,0.441,0.138,0.571,0.137,0.304,0.196,0.249,7,0.0754327,4.545,3.432,1.177,0.320759,9.09340573,28.640818,246.950851,62.241871
105,8.070581074285707,9.89,194.537,4.255,2.425,0.967,0.154,0.537,0.494,0.441,0.371,0.282,0.385,0.307,0.449,0.437,0.491,0.377,0.457,10,0.137812,5.531,3.281,1.196,0.427533,10.432478,40.089794,259.727753,89.174355
106,8.102372908709558,7.14,11.031,2.343,1.308,0.751,0.157,0.51,0.408,0.349,0.244,0.077,0.312,0.155,0.565,0.16,0.422,0.317,0.419,5,0.1183908,5.094,4.218,1.136,0.382725,6.34928144,34.188541,305.555115,90.402138
107,8.207608310501746,1.94,10.636,2.556,0.901,0.755,0.16,0.553,0.439,0.317,0.256,0.066,0.312,0.139,0.528,0.127,0.436,0.352,0.413,12,0.0430739,4.748,3.991,1.33,0.380963,13.8727916,52.994305,279.139893,77.531174
109,8.327902142064282,8.88,15.675,2.688,1.241,0.8,0.152,0.551,0.434,0.368,0.318,0.106,0.324,0.189,0.461,0.179,0.451,0.333,0.438,9,0.1290672,5.891,3.847,1.387,0.424699,15.0890335,31.152906,247.235336,72.073959
110,8.619788758288394,5.0,45.174,15.179,1.54,0.73,0.153,0.054,0.585,0.392,0.004,0.166,0.387,0.244,0.509,0.28,0.344,0.095,0.271,11,0.2086184,6.021,4.077,1.282,0.419569,11.9681171,53.876965,295.936554,98.57811
113,5.337242168318426,1.62,95.721,8.355,0.202,0.918,0.177,0.163,0.471,0.36,0.598,0.174,0.479,0.201,0.725,0.222,0.331,0.376,0.334,4,0.1163911,4.986,2.377,1.082,0.371552,6.08620237,29.431307,36.595524,34.552681
114,5.508638306165727,8.0,305.252,2.303,0.389,0.991,0.177,0.924,0.43,0.506,0.445,0.435,0.342,0.305,0.546,0.272,0.62,0.636,0.624,4,0.1403295,4.244,2.138,1.111,0.32226,6.57810436,17.598774,45.407112,29.004333
115,5.537602002101044,6.43,315.42,34.484,2.037,0.896,0.167,0.913,0.042,0.406,0.002,0.041,0.008,0.205,0.014,0.261,0.454,0.379,0.403,5,0.2362368,5.893,2.979,1.173,0.398762,11.6345814,26.260788,38.427773,57.258736
116,5.585026652029182,6.86,19.322,2.265,0.68,0.868,0.165,0.545,0.4,0.252,0.505,0.283,0.291,0.316,0.397,0.394,0.399,0.381,0.406,6,0.2165902,5.608,3.074,1.137,0.426888,10.9099296,26.465546,52.396553,60.61351
117,5.619788758288394,5.07,18.315,2.393,0.999,0.844,0.163,0.568,0.33,0.289,0.611,0.136,0.248,0.32,0.356,0.441,0.396,0.371,0.413,7,0.2012527,6.11,2.911,1.168,0.414349,8.90275519,49.947666,70.467194,56.557415
118,5.657577319177793,3.72,53.169,9.257,0.503,0.845,0.177,0.047,0.546,0.311,0.129,0.14,0.434,0.187,0.56,0.127,0.301,0.09,0.233,5,0.1096881,4.647,2.24,1.112,0.320658,7.40884479,35.382397,45.379513,60.3074
119,5.6777807052660805,8.88,10.84,2.225,0.152,0.82,0.177,0.603,0.455,0.488,0.888,0.051,0.413,0.164,0.5,0.192,0.515,0.474,0.454,3,0.1297345,5.419,2.208,1.077,0.353956,6.06906576,22.599407,41.496044,31.644169
120,5.698970004336019,0.83,11.342,2.84,0.284,0.784,0.172,0.606,0.479,0.401,0.645,0.295,0.417,0.233,0.412,0.613,0.495,0.479,0.622,5,0.1192791,5.118,2.308,1.047,0.371359,4.76119037,68.782982,36.562206,48.369434
121,5.769551078621726,5.64,10.152,1.676,1.062,0.788,0.174,0.578,0.318,0.335,0.388,0.099,0.218,0.153,0.3,0.148,0.411,0.282,0.356,5,0.1130672,4.724,2.859,1.13,0.321811,7.41491074,38.728699,28.869867,62.260643
122,5.769551078621726,5.7,10.877,2.135,0.184,0.824,0.177,0.603,0.511,0.401,0.501,0.245,0.351,0.256,0.526,0.165,0.505,0.375,0.411,6,0.0329529,4.997,2.24,1.129,0.328476,7.86352051,28.163181,40.144176,38.680256
123,5.823908740944319,4.46,223.551,15.893,1.054,0.93,0.159,0.449,0.536,0.393,0.458,0.111,0.507,0.201,0.454,0.195,0.459,0.355,0.365,7,0.0942646,6.486,2.878,1.168,0.456128,11.5340935,32.931004,210.297562,190.208939
124,5.958607314841775,1.0,10.552,2.951,0.363,0.761,0.171,0.574,0.468,0.207,0.447,0.238,0.329,0.18,0.45,0.142,0.416,0.343,0.376,6,0.1619515,5.024,2.651,1.104,0.335343,5.98714358,43.399208,48.091797,95.877274
125,6.0,2.65,433.338,161.778,4.389,0.723,0.163,0.562,0.685,0.326,0.804,0.229,0.733,0.173,0.52,0.119,0.524,0.483,0.46,9,0.1808304,6.114,3.164,1.139,0.457953,7.24801029,53.646996,78.89106,106.62339
