mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
57,7.552841968657781,6.2,7.404,5.905,1.425,0.502,0.155,0.422,0.485,0.487,0.293,0.212,0.313,0.324,0.278,0.465,0.302,0.384,9,0.1796842,5.216,4.134,1.173,0.349792,6.17832642,35.180008,269.069397,122.095718
58,7.997833938243493,5.89,7.557,5.495,1.291,0.527,0.156,0.427,0.449,0.468,0.332,0.288,0.317,0.398,0.234,0.448,0.328,0.396,7,0.1643464,5.573,4.455,1.106,0.349407,8.24820161,54.528976,230.291183,49.25309
59,8.3767507096021,4.16,155.675,7.417,1.491,0.946,0.153,0.354,0.404,0.403,0.332,0.2,0.253,0.329,0.194,0.387,0.253,0.291,9,0.1167791,5.736,4.334,1.142,0.357439,6.86268926,32.310925,254.712372,77.94725
60,8.301029995663981,2.44,27.878,8.198,1.597,0.74,0.151,0.034,0.405,0.405,0.422,0.169,0.229,0.289,0.166,0.281,0.239,0.159,8,0.1117329,6.318,4.445,1.069,0.418641,6.33040443,61.950089,261.462219,169.371582
61,7.920818753952375,7.54,8.274,8.105,0.841,0.48,0.151,0.424,0.343,0.275,0.215,0.067,0.12,0.22,0.156,0.347,0.337,0.516,8,0.1165927,6.341,3.883,1.099,0.419735,6.28490342,55.061104,249.766891,134.172897
62,8.769551078621726,4.99,53.341,10.378,1.546,0.817,0.148,0.053,0.373,0.451,0.415,0.137,0.246,0.338,0.299,0.292,0.225,0.221,10,0.1035123,6.739,5.648,1.125,0.464294,6.87416739,29.236507,235.745804,153.97908
63,8.431798275933005,4.46,50.247,23.111,2.213,0.665,0.149,0.057,0.053,0.555,0.007,0.021,0.256,0.028,0.293,0.221,0.052,0.118,11,0.2199181,6.856,5.556,1.16,0.45379,10.5556512,31.197842,259.71698,109.108185
64,8.267606240177031,2.68,14.516,6.69,1.537,0.638,0.145,0.518,0.388,0.437,0.437,0.139,0.233,0.519,0.306,0.448,0.31,0.399,8,0.2092439,7.05,5.391,1.095,0.445687,8.85983356,49.865429,321.285431,130.694244
65,8.136677139879543,2.78,302.212,22.089,7.803,0.91,0.15,0.722,0.033,0.491,0.017,0.006,0.213,0.017,0.357,0.415,0.245,0.301,11,0.1506719,6.288,5.457,1.077,0.406871,3.96460742,54.616764,266.302277,118.058228
66,8.075720713938118,7.26,228.317,8.982,2.333,0.953,0.148,0.71,0.429,0.472,0.486,0.209,0.309,0.423,0.308,0.537,0.53,0.512,10,0.1262148,6.58,5.035,1.054,0.458086,4.74765674,48.28817,266.637878,165.973618
67,7.795880017344075,3.53,324.257,108.903,2.961,0.744,0.151,0.804,0.354,0.396,0.279,0.195,0.259,0.142,0.291,0.518,0.451,0.465,8,0.2118123,5.597,4.739,1.109,0.393702,8.57475102,48.055847,268.641266,104.953911
68,7.886056647693163,3.35,245.163,114.177,1.128,0.68,0.147,0.488,0.273,0.404,0.202,0.147,0.219,0.454,0.216,0.388,0.242,0.343,11,0.1041356,7.317,5.468,1.083,0.462488,6.55337584,62.138676,306.734344,104.985565
70,8.031517051446064,5.39,70.219,10.995,1.188,0.852,0.147,0.125,0.437,0.36,0.317,0.141,0.203,0.454,0.237,0.307,0.2,0.248,7,0.1015093,6.737,5.263,1.041,0.448579,1.89806735,54.882164,258.951752,133.956696
76,8.040958607678906,6.87,105.082,5.25,4.766,0.913,0.151,0.103,0.455,0.519,0.354,0.224,0.319,0.489,0.395,0.359,0.227,0.309,8,0.1286843,5.409,4.34,1.14,0.387252,9.19717789,29.913506,261.483459,99.777275
78,8.337242168318426,3.54,79.77,71.474,4.529,0.512,0.151,0.161,0.159,0.37,0.111,0.202,0.263,0.081,0.361,0.23,0.159,0.176,7,0.1502867,6.294,4.135,1.089,0.396845,8.2604826,52.340462,278.01474,82.905869
79,7.0762380391713,1.85,18.614,2.8,1.017,0.83,0.162,0.593,0.363,0.227,0.458,0.318,0.253,0.297,0.395,0.394,0.404,0.385,8,0.2576506,5.754,2.979,1.109,0.432816,11.9700369,45.894001,951.999878,73.988487
80,9.522878745280336,7.06,10.004,5.172,0.947,0.62,0.152,0.413,0.367,0.361,0.254,0.071,0.141,0.394,0.208,0.38,0.297,0.351,7,0.0925646,5.898,4.017,1.097,0.402175,4.42770127,41.750507,255.380951,94.939316
81,10.0,7.4,8.526,5.681,0.909,0.564,0.158,0.474,0.378,0.339,0.271,0.089,0.146,0.396,0.184,0.397,0.289,0.361,10,0.1159488,5.696,4.155,1.167,0.371501,11.6434036,40.460716,310.991486,77.618416
82,8.958607314841775,3.74,10.641,5.368,0.927,0.628,0.152,0.483,0.368,0.312,0.262,0.102,0.151,0.343,0.199,0.388,0.337,0.481,7,0.1922147,5.989,4.018,1.116,0.414433,7.96774669,65.250366,262.988342,103.495529
83,8.309803919971486,0.35,149.717,30.145,5.651,0.807,0.154,0.264,0.037,0.453,0.005,0.039,0.376,0.016,0.504,0.251,0.079,0.213,7,0.0953719,5.413,4.03,1.184,0.358579,10.5265959,30.6604,269.845673,83.969673
85,7.508638306165727,7.84,166.364,5.864,2.539,0.952,0.159,0.323,0.502,0.28,0.517,0.06,0.12,0.624,0.148,0.368,0.301,0.356,8,0.0414372,5.1,3.794,1.169,0.323939,9.28355624,29.408537,247.488907,85.478378
86,7.366531544420414,1.8,139.626,27.396,4.994,0.812,0.152,0.131,0.059,0.358,0.235,0.213,0.267,0.011,0.325,0.183,0.313,0.265,7,0.0712238,5.862,3.835,1.283,0.416233,12.0819907,39.467129,275.431732,107.484032
87,8.2839966563652,8.08,8.628,5.956,1.035,0.552,0.153,0.443,0.424,0.34,0.316,0.092,0.165,0.454,0.165,0.402,0.298,0.358,10,0.0689851,5.48,4.792,1.238,0.37964,12.7068889,66.068169,246.609131,105.041176
88,8.698970004336019,7.13,8.531,5.2,1.018,0.578,0.153,0.452,0.379,0.361,0.216,0.239,0.199,0.308,0.518,0.397,0.267,0.399,6,0.0416509,5.224,3.643,1.205,0.339777,10.9659464,45.474895,298.100647,178.704361
89,8.468521082957745,5.09,282.378,7.421,1.033,0.971,0.153,0.505,0.464,0.404,0.225,0.105,0.195,0.36,0.235,0.457,0.232,0.294,10,0.0437019,5.693,4.736,1.113,0.397485,7.28165932,35.38953,281.868835,117.981293
90,8.585026652029182,7.91,8.874,5.227,0.907,0.591,0.153,0.458,0.404,0.321,0.211,0.083,0.141,0.278,0.178,0.394,0.36,0.516,7,0.1125035,5.997,3.439,1.131,0.399148,7.53213099,49.967804,288.846375,137.089844
91,7.886056647693163,6.58,6.443,5.775,1.033,0.486,0.155,0.419,0.516,0.376,0.277,0.078,0.159,0.402,0.181,0.437,0.269,0.376,7,0.0936756,5.321,2.923,1.147,0.325778,8.27830762,34.02705,239.297852,82.635941
92,8.455931955649724,1.69,259.557,6.595,0.847,0.972,0.157,0.686,0.482,0.338,0.483,0.082,0.15,0.456,0.189,0.502,0.467,0.48,8,0.0801229,5.28,3.159,1.142,0.337987,7.20123468,38.437317,233.738968,49.695354
93,8.958607314841775,5.73,113.512,4.599,1.253,0.951,0.16,0.23,0.456,0.378,0.31,0.154,0.224,0.55,0.266,0.355,0.277,0.359,7,0.0250043,4.666,3.062,1.166,0.311719,8.96885217,18.433451,248.602203,54.974392
94,7.602059991327962,7.93,6.461,3.386,2.287,0.532,0.154,0.531,0.536,0.425,0.307,0.225,0.275,0.459,0.378,0.497,0.295,0.413,9,0.3093327,4.946,3.212,1.202,0.313524,10.6975741,64.965698,256.085022,114.680252
95,6.127843727251707,2.95,8.517,2.737,0.975,0.696,0.163,0.603,0.451,0.355,0.343,0.09,0.165,0.548,0.163,0.47,0.336,0.45,11,0.1385152,4.397,3.417,1.249,0.326897,10.6987623,42.477318,230.832993,49.111275
96,6.6777807052660805,9.86,34.952,3.095,0.925,0.897,0.167,0.05,0.419,0.305,0.298,0.032,0.127,0.506,0.126,0.258,0.112,0.219,7,0.0759917,4.298,3.212,1.237,0.303239,9.99138,22.544174,248.155167,38.290222
97,6.806875401645538,7.14,110.269,7.485,1.828,0.922,0.156,0.158,0.46,0.54,0.371,0.309,0.355,0.461,0.632,0.386,0.284,0.385,10,0.0404317,5.094,4.374,1.231,0.391922,10.9526231,46.454208,286.430359,114.143517
98,6.91721462968355,3.57,159.336,16.615,2.522,0.893,0.151,0.273,0.572,0.483,0.575,0.301,0.351,0.534,0.633,0.443,0.366,0.439,10,0.05186,5.991,4.16,1.323,0.438586,12.4081858,52.635345,272.778381,146.835434
99,6.920818753952375,8.92,21.739,2.273,1.056,0.867,0.151,0.574,0.376,0.353,0.274,0.066,0.153,0.428,0.152,0.434,0.299,0.42,12,0.0958989,6.177,4.317,1.33,0.478277,13.9833492,67.465645,296.612946,75.026482
100,7.67778070526608,4.45,204.583,2.47,1.036,0.983,0.163,0.766,0.411,0.299,0.311,0.047,0.117,0.494,0.088,0.492,0.315,0.377,10,0.1007655,4.328,3.52,1.25,0.317649,11.5987445,67.505554,281.891663,44.192741
101,7.795880017344075,8.7,14.731,2.35,0.933,0.818,0.155,0.479,0.407,0.326,0.302,0.069,0.139,0.486,0.134,0.404,0.304,0.43,9,0.1191941,5.464,4.203,1.13,0.422244,7.97722826,45.564117,267.900024,114.427864
102,7.920818753952375,2.97,404.49,135.985,3.951,0.743,0.16,0.632,0.297,0.432,0.121,0.283,0.329,0.109,0.437,0.454,0.326,0.32,10,0.0919156,4.949,3.907,1.264,0.3899,12.8132237,40.503345,251.936661,80.788467
103,7.920818753952375,6.71,13.008,2.828,0.84,0.78,0.157,0.442,0.395,0.255,0.28,0.045,0.108,0.432,0.094,0.364,0.263,0.359,11,0.1256054,5.698,4.282,1.189,0.398253,9.5656975,47.375229,272.982758,59.076157
104,7.920818753952375,2.63,8.242,2.408,0.909,0.713,0.164,0.567,0.424,0.292,0.306,0.057,0.125,0.499,0.103,0.428,0.299,0.421,10,0.0894822,4.805,3.568,1.203,0.316709,11.3429277,43.289486,243.516479,53.87421
105,8.070581074285707,9.14,162.169,41.278,1.662,0.791,0.154,0.422,0.039,0.425,0.004,0.206,0.289,0.016,0.351,0.295,0.248,0.283,8,0.0848421,6.155,3.383,1.195,0.44189,10.3079628,40.957897,297.664642,85.982597
106,8.102372908709558,8.51,109.527,3.476,2.187,0.951,0.157,0.132,0.407,0.434,0.583,0.171,0.321,0.359,0.488,0.324,0.292,0.307,12,0.0973143,4.685,3.946,1.131,0.373834,6.26326213,35.960987,290.867554,87.433273
107,8.207608310501746,9.96,10.34,2.641,1.004,0.739,0.16,0.554,0.436,0.332,0.247,0.079,0.148,0.542,0.131,0.441,0.361,0.417,9,0.0831795,5.156,4.155,1.375,0.380992,14.3777469,44.484142,252.672531,96.60434
109,8.327902142064282,2.49,14.723,3.368,1.063,0.769,0.151,0.537,0.462,0.385,0.338,0.111,0.184,0.466,0.178,0.462,0.34,0.438,8,0.1604986,5.882,3.914,1.375,0.420747,14.6164944,60.695038,264.10675,59.238888
110,8.619788758288394,2.65,46.109,10.451,1.933,0.788,0.153,0.08,0.52,0.412,0.006,0.091,0.285,0.115,0.445,0.338,0.047,0.206,13,0.1771292,5.94,4.077,1.25,0.441367,13.6529329,27.589191,320.264191,107.389259
113,5.337242168318426,6.76,213.851,2.655,0.179,0.987,0.177,0.959,0.488,0.398,0.723,0.177,0.22,0.391,0.299,0.615,0.583,0.519,2,0.1184762,4.622,2.173,1.083,0.371244,6.56840869,22.987972,36.993362,20.589622
114,5.508638306165727,6.12,200.8,2.751,0.794,0.983,0.177,0.625,0.441,0.402,0.252,0.071,0.178,0.285,0.121,0.489,0.293,0.304,3,0.0965834,3.92,2.275,1.112,0.322847,6.71087258,25.274624,29.446499,56.690662
115,5.537602002101044,1.45,225.275,12.744,0.987,0.943,0.167,0.518,0.59,0.321,0.409,0.336,0.344,0.443,0.252,0.476,0.403,0.338,6,0.2209625,6.006,3.048,1.145,0.396706,8.91669294,27.347324,59.492043,52.643593
116,5.585026652029182,4.65,18.972,2.246,0.961,0.855,0.165,0.529,0.311,0.197,0.695,0.12,0.266,0.256,0.382,0.346,0.382,0.35,5,0.103639,5.761,3.244,1.134,0.421137,6.75651586,47.606071,55.041817,50.744595
117,5.619788758288394,4.42,84.667,11.101,2.117,0.865,0.163,0.116,0.563,0.431,0.269,0.315,0.322,0.382,0.457,0.37,0.212,0.296,10,0.0485453,5.868,2.775,1.163,0.423984,11.8908295,41.155846,43.000237,51.729988
118,5.657577319177793,1.83,178.935,6.758,0.695,0.96,0.177,0.405,0.423,0.446,0.352,0.204,0.242,0.438,0.321,0.424,0.347,0.369,3,0.0229711,4.889,2.241,1.114,0.323774,7.53708994,23.607166,46.111042,40.812557
119,5.6777807052660805,9.71,281.285,101.69,1.841,0.731,0.177,0.271,0.171,0.377,0.068,0.703,0.365,0.06,0.621,0.273,0.327,0.271,4,0.150986,4.819,2.241,1.077,0.352829,5.95171448,45.701675,30.032055,46.203537
120,5.698970004336019,3.12,207.502,1.99,1.449,0.984,0.172,0.631,0.327,0.292,0.253,0.127,0.185,0.196,0.209,0.416,0.386,0.44,4,0.1546586,5.027,2.071,1.052,0.365401,4.82734144,38.112816,43.44194,56.695774
121,5.769551078621726,1.35,10.143,1.589,1.131,0.789,0.176,0.572,0.297,0.383,0.505,0.114,0.183,0.325,0.168,0.417,0.338,0.37,6,0.1243061,5.021,2.823,1.134,0.328053,7.49026062,23.851313,39.698608,50.700382
122,5.769551078621726,5.44,135.346,2.426,0.541,0.979,0.177,0.324,0.435,0.453,0.604,0.077,0.192,0.489,0.115,0.404,0.307,0.282,3,0.1181486,4.321,2.241,1.128,0.325442,7.99280032,34.588367,29.957684,38.983955
123,5.823908740944319,0.92,233.169,104.767,36.989,0.622,0.159,0.877,0.142,0.035,0.168,0.001,0.006,0.059,0.014,0.352,0.406,0.314,7,0.2400061,6.326,2.777,1.13,0.449953,9.16535491,62.597916,197.693787,162.92012
124,5.958607314841775,3.93,241.32,163.999,2.901,0.591,0.171,0.652,0.203,0.465,0.081,0.181,0.301,0.072,0.302,0.44,0.301,0.328,5,0.1753427,5.165,2.482,1.099,0.33799,6.85371083,37.861191,27.799582,73.041489
125,6.0,4.91,325.13,135.734,5.105,0.698,0.163,0.385,0.411,0.418,0.243,0.17,0.29,0.384,0.331,0.405,0.309,0.34,6,0.2007155,6.016,3.129,1.12,0.456067,5.08836983,53.874191,66.596481,53.442265
126,6.0,2.22,21.703,2.166,0.844,0.878,0.162,0.575,0.377,0.161,0.643,0.156,0.212,0.267,0.271,0.371,0.41,0.354,7,0.0386807,6.245,2.889,1.076,0.459781,6.1147688,38.178955,94.658676,56.811119
127,6.309803919971486,1.16,345.551,5.868,1.173,0.98,0.163,0.69,0.443,0.382,0.284,0.149,0.206,0.307,0.182,0.505,0.346,0.412,7,0.0307223,6.221,3.607,1.088,0.460692,6.85928373,58.841419,65.532303,64.990601
128,6.366531544420414,6.49,22.036,1.621,0.8,0.901,0.161,0.556,0.381,0.325,0.727,0.233,0.391,0.443,0.376,0.421,0.436,0.418,6,0.1419996,6.249,3.051,1.122,0.438756,9.80886168,39.956379,75.731148,84.119186
