mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
22,7.017728766960431,280.561,4.906,2.976,0.973,0.162,0.665,0.466,0.463,0.448,0.261,0.415,0.3,0.509,0.389,0.531,0.397,3,0.0128955,4.475,3.281,1.205,0.297502,9.67217879,58.750633,248.727798,94.708824
23,8.080921907623926,7.352,4.735,1.77,0.531,0.154,0.49,0.511,0.44,0.366,0.244,0.392,0.299,0.523,0.404,0.48,0.358,8,0.1411926,5.434,4.203,1.4,0.347609,15.4348023,41.130936,274.42334,144.191116
24,8.769551078621726,10.442,2.374,1.27,0.741,0.156,0.493,0.424,0.343,0.215,0.136,0.316,0.183,0.551,0.162,0.42,0.337,4,0.1224495,5.098,4.116,1.107,0.37809,7.28938548,42.35804,273.858368,125.11113
25,7.481486060122112,188.954,5.406,1.823,0.963,0.156,0.526,0.348,0.535,0.298,0.359,0.298,0.383,0.416,0.405,0.47,0.436,6,0.0327832,4.979,3.315,1.208,0.394536,10.5014218,34.376022,295.199249,120.432503
27,7.958607314841775,17.313,2.388,0.898,0.84,0.153,0.544,0.423,0.327,0.245,0.141,0.298,0.169,0.483,0.15,0.431,0.308,9,0.1695595,5.581,3.916,1.303,0.433466,12.2828521,34.50074,236.51001,72.898087
28,8.031517051446064,16.258,2.332,0.923,0.833,0.153,0.531,0.381,0.342,0.248,0.069,0.27,0.146,0.432,0.162,0.418,0.292,7,0.0932922,5.582,3.691,1.183,0.424441,9.11660424,49.961514,1144.068115,131.336395
30,8.229147988357855,19.96,3.212,0.689,0.837,0.151,0.5,0.413,0.238,0.246,0.047,0.277,0.095,0.372,0.094,0.384,0.337,9,0.1277639,6.112,4.648,1.154,0.515883,10.2956153,51.960533,251.511963,73.870239
31,8.568636235841012,312.891,110.285,3.278,0.734,0.156,0.403,0.328,0.376,0.629,0.187,0.304,0.267,0.146,0.388,0.369,0.394,9,0.1028881,5.252,4.315,1.249,0.424901,5.39206453,54.792706,240.203232,77.953499
32,8.022276394711152,297.188,125.32,3.317,0.698,0.156,0.661,0.381,0.425,0.182,0.197,0.257,0.275,0.202,0.341,0.489,0.384,10,0.06513,5.392,4.384,1.27,0.420612,12.586881,62.413715,260.785797,78.400078
33,7.886056647693163,211.154,3.626,1.2,0.978,0.154,0.718,0.453,0.345,0.278,0.09,0.316,0.162,0.42,0.163,0.506,0.434,9,0.1758374,5.534,3.978,1.135,0.370522,6.47696473,31.346315,257.101349,109.278572
34,8.494850021680094,9.489,3.451,1.953,0.637,0.159,0.52,0.497,0.387,0.257,0.216,0.324,0.287,0.423,0.345,0.468,0.322,6,0.1771841,4.921,4.009,1.212,0.356907,10.4967534,33.780212,250.074936,94.82399
35,7.045757490560675,7.084,3.751,1.086,0.594,0.16,0.528,0.449,0.285,0.236,0.116,0.294,0.137,0.38,0.262,0.421,0.275,4,0.0426655,4.717,2.957,1.236,0.31015,10.9827755,43.893387,255.633743,89.849854
36,8.585026652029182,14.232,3.701,0.82,0.759,0.154,0.42,0.334,0.341,0.172,0.1,0.226,0.157,0.298,0.154,0.365,0.245,8,0.0791274,5.722,4.281,1.192,0.421983,10.0758292,47.546349,227.001862,75.202751
37,8.214670164989233,12.641,3.423,0.759,0.751,0.159,0.455,0.366,0.284,0.203,0.05,0.251,0.116,0.343,0.128,0.368,0.253,7,0.0631736,5.413,3.779,1.179,0.397155,11.2631305,39.489719,219.613495,80.163971
38,8.346787486224656,164.993,5.445,1.304,0.961,0.154,0.186,0.33,0.413,0.406,0.135,0.317,0.234,0.386,0.251,0.31,0.29,11,0.1136675,5.465,4.328,1.117,0.416678,8.28615314,42.208405,245.226807,85.390282
39,8.823908740944319,238.732,4.988,2.379,0.97,0.153,0.945,0.482,0.46,0.266,0.296,0.33,0.351,0.347,0.236,0.629,0.514,9,0.1445472,5.579,4.614,1.122,0.425097,6.9365111,55.460407,262.642639,79.789276
40,8.698970004336019,6.357,4.009,0.952,0.562,0.162,0.525,0.431,0.302,0.203,0.224,0.276,0.174,0.287,0.432,0.419,0.277,7,0.048534,4.72,3.349,1.235,0.300094,11.5980717,30.789736,250.91304,53.725304
41,6.823908740944319,120.013,3.757,0.994,0.962,0.162,0.151,0.443,0.353,0.241,0.153,0.303,0.211,0.403,0.24,0.316,0.178,6,0.0205282,4.554,3.247,1.144,0.306663,8.77964619,23.127777,226.143478,57.429035
42,8.55284196865778,7.047,3.734,0.706,0.614,0.163,0.539,0.453,0.281,0.251,0.057,0.308,0.113,0.395,0.121,0.424,0.253,6,0.0607034,4.604,3.093,1.138,0.305384,8.41736918,41.287476,224.960648,75.675293
43,7.744727494896693,5.98,4.162,0.927,0.54,0.163,0.526,0.427,0.302,0.226,0.053,0.281,0.123,0.346,0.114,0.419,0.252,7,0.0433124,4.499,3.227,1.141,0.300897,8.27911642,45.470123,203.931274,83.056503
44,8.886056647693163,215.24,5.037,1.994,0.968,0.161,0.414,0.446,0.425,0.276,0.231,0.319,0.299,0.403,0.318,0.428,0.252,6,0.0763772,4.562,2.495,1.174,0.307838,9.24779808,44.351257,230.722763,50.699345
45,9.045757490560677,294.232,7.753,1.842,0.968,0.156,0.983,0.442,0.433,0.391,0.145,0.388,0.236,0.465,0.256,0.619,0.507,5,0.0874968,5.522,4.169,1.084,0.386165,6.76034699,30.204256,264.703552,119.86956
46,8.886056647693163,235.71,9.492,1.588,0.955,0.151,0.323,0.399,0.348,0.36,0.128,0.371,0.195,0.44,0.232,0.357,0.326,6,0.1364066,5.937,3.315,1.174,0.436115,9.59371876,59.59655,251.934189,117.102074
47,8.0,7.091,3.572,0.888,0.614,0.162,0.548,0.465,0.306,0.255,0.057,0.315,0.128,0.417,0.123,0.44,0.279,7,0.0512296,4.464,3.281,1.14,0.310436,7.19326617,23.897182,210.787445,82.138649
49,9.221848749616356,272.066,8.637,0.983,0.966,0.151,0.581,0.463,0.355,0.351,0.128,0.339,0.18,0.328,0.192,0.466,0.388,4,0.1352863,5.946,3.838,1.144,0.39667,7.15806103,34.443539,305.227295,95.285767
50,8.522878745280337,154.299,6.206,1.476,0.953,0.154,0.409,0.486,0.406,0.399,0.161,0.432,0.24,0.544,0.335,0.434,0.311,4,0.0477567,5.695,3.369,1.078,0.363439,4.44077618,59.647148,274.381134,120.440094
51,8.481486060122112,8.629,5.529,1.086,0.566,0.153,0.423,0.526,0.36,0.294,0.098,0.396,0.17,0.451,0.182,0.436,0.301,8,0.0947826,5.657,3.834,1.129,0.370436,3.67911287,25.790056,251.368469,120.457542
52,8.275724130399212,158.923,7.304,2.057,0.944,0.156,0.247,0.409,0.461,0.425,0.254,0.347,0.347,0.325,0.498,0.372,0.265,8,0.138172,5.642,3.673,1.143,0.370638,8.05533179,46.968468,244.792419,112.015617
53,8.67778070526608,313.746,7.725,1.666,0.971,0.152,0.603,0.44,0.496,0.564,0.197,0.428,0.3,0.395,0.318,0.513,0.38,9,0.1584813,5.783,4.138,1.158,0.381561,13.6004441,43.159019,276.669128,73.196121
54,8.585026652029182,196.217,5.475,1.22,0.967,0.154,0.712,0.436,0.409,0.331,0.217,0.4,0.26,0.578,0.208,0.519,0.481,9,0.1476668,5.446,3.43,1.119,0.347046,8.13153921,20.720243,267.320496,53.022392
55,8.585026652029182,94.452,9.825,1.992,0.889,0.153,0.109,0.378,0.378,0.349,0.234,0.34,0.29,0.354,0.309,0.288,0.233,7,0.1138724,6.022,3.71,1.255,0.38978,12.6904638,29.133926,227.150391,77.836494
56,8.0,8.417,4.196,1.084,0.614,0.155,0.453,0.523,0.353,0.376,0.07,0.424,0.149,0.526,0.163,0.443,0.308,6,0.1278844,5.238,3.437,1.131,0.348597,9.65023323,16.363228,213.887009,68.458076
57,7.552841968657781,6.672,5.37,1.376,0.497,0.155,0.421,0.532,0.379,0.322,0.084,0.413,0.174,0.383,0.198,0.444,0.297,9,0.1108435,5.021,3.888,1.165,0.347074,11.3055179,35.226379,333.071808,105.008713
58,7.997833938243493,244.268,5.069,1.721,0.973,0.156,0.642,0.5,0.393,0.176,0.351,0.294,0.345,0.398,0.345,0.512,0.371,8,0.1255001,5.276,4.576,1.119,0.369665,3.14696586,42.752331,260.366119,56.705688
59,8.3767507096021,223.864,5.647,1.679,0.968,0.153,0.946,0.399,0.435,0.425,0.264,0.373,0.284,0.434,0.334,0.593,0.535,10,0.1081092,5.659,4.401,1.143,0.351009,6.32784648,56.639606,262.088654,87.428238
60,8.301029995663981,192.092,7.476,1.116,0.957,0.151,0.272,0.45,0.424,0.466,0.262,0.364,0.289,0.472,0.368,0.382,0.336,8,0.0780023,6.039,4.36,1.077,0.429315,5.34185558,63.892815,271.019165,165.070908
61,7.920818753952375,100.417,22.218,7.125,0.774,0.152,0.107,0.026,0.392,0.04,0.001,0.008,0.14,0.009,0.202,0.175,0.092,10,0.1367906,5.832,4.12,1.1,0.416558,9.3147531,69.966362,275.515381,126.897926
62,8.769551078621726,12.663,7.4,0.999,0.601,0.151,0.439,0.403,0.372,0.505,0.126,0.436,0.191,0.586,0.203,0.404,0.354,9,0.0580923,6.626,5.58,1.113,0.46151,4.90078872,59.89695,274.184906,126.450874
63,8.431798275933005,168.084,10.29,3.585,0.924,0.149,0.179,0.422,0.473,0.464,0.331,0.427,0.393,0.37,0.531,0.358,0.295,8,0.2366568,6.191,5.317,1.165,0.415508,5.68986263,87.979919,277.029297,122.442184
64,8.267606240177031,11.909,4.478,2.672,0.625,0.145,0.467,0.353,0.468,0.369,0.168,0.346,0.304,0.547,0.371,0.429,0.325,10,0.2726105,6.802,5.276,1.103,0.418959,8.52988924,50.992245,302.251251,137.910828
65,8.136677139879543,9.337,5.292,1.653,0.573,0.15,0.438,0.395,0.427,0.4,0.239,0.366,0.267,0.461,0.232,0.42,0.349,11,0.1696528,6.484,5.179,1.079,0.390735,7.54561608,62.590721,285.231201,104.278687
66,8.075720713938118,25.141,9.951,5.371,0.621,0.149,0.023,0.475,0.541,0.466,0.433,0.479,0.458,0.551,0.481,0.346,0.324,11,0.2099008,6.221,5.173,1.055,0.415305,9.95336452,76.908783,284.090881,188.651566
67,7.795880017344075,214.037,4.35,1.259,0.974,0.151,0.939,0.506,0.407,0.389,0.088,0.398,0.18,0.458,0.2,0.617,0.458,9,0.1928739,5.812,4.771,1.109,0.391269,6.67255797,45.827873,243.591721,119.857407
68,7.886056647693163,46.699,9.702,5.741,0.751,0.147,0.047,0.501,0.442,0.425,0.005,0.471,0.153,0.413,0.402,0.33,0.146,10,0.1011254,7.358,5.57,1.085,0.452577,7.48509968,46.622112,282.221863,120.646576
70,8.031517051446064,186.746,7.717,1.344,0.954,0.147,0.618,0.425,0.407,0.405,0.266,0.384,0.313,0.462,0.34,0.483,0.434,9,0.1045945,6.779,5.195,1.043,0.44158,5.12875038,63.876328,262.821655,119.412865
76,8.040958607678906,8.901,5.154,1.25,0.582,0.151,0.427,0.413,0.332,0.206,0.131,0.275,0.184,0.354,0.171,0.391,0.317,8,0.116595,6.063,4.135,1.144,0.386276,8.99916311,54.783665,279.003693,90.573143
78,8.337242168318426,211.072,6.135,2.535,0.961,0.151,0.641,0.544,0.388,0.393,0.145,0.42,0.208,0.514,0.256,0.525,0.421,5,0.1237454,6.108,4.306,1.09,0.397751,8.03213272,22.473059,281.559052,111.649673
79,7.0762380391713,243.773,16.462,1.597,0.931,0.162,0.502,0.563,0.423,0.311,0.536,0.435,0.37,0.396,0.492,0.496,0.459,7,0.1201412,5.974,2.879,1.153,0.412023,6.95767006,49.652233,926.606873,123.153709
80,9.522878745280336,9.206,5.064,1.132,0.598,0.152,0.474,0.395,0.33,0.288,0.139,0.294,0.193,0.424,0.184,0.4,0.316,8,0.111051,5.565,4.051,1.107,0.377754,9.36583072,47.721924,265.962097,99.424438
81,10.0,108.64,7.413,1.872,0.921,0.154,0.149,0.424,0.465,0.347,0.285,0.393,0.316,0.414,0.55,0.346,0.227,9,0.0679995,5.863,3.916,1.159,0.379629,10.2547672,46.098225,246.843689,89.098785
82,8.958607314841775,76.252,7.145,2.46,0.888,0.151,0.079,0.436,0.393,0.359,0.159,0.395,0.239,0.378,0.219,0.303,0.284,8,0.1967947,5.755,3.983,1.113,0.40136,8.74604735,52.074009,281.987762,108.554329
83,8.309803919971486,271.109,7.38,1.112,0.97,0.154,0.661,0.46,0.401,0.267,0.157,0.317,0.209,0.389,0.298,0.507,0.427,6,0.098957,5.467,4.132,1.163,0.361199,10.4046934,39.20034,267.070496,77.692223
85,7.508638306165727,185.877,5.555,0.964,0.966,0.159,0.514,0.46,0.359,0.473,0.075,0.434,0.148,0.543,0.17,0.444,0.342,6,0.0369732,4.983,3.658,1.164,0.322978,7.66855131,26.574667,216.90892,102.188332
86,7.366531544420414,148.872,5.149,3.943,0.942,0.152,0.283,0.37,0.405,0.23,0.224,0.224,0.33,0.224,0.257,0.353,0.319,8,0.0835602,6.046,3.805,1.296,0.418593,12.7529873,57.906998,267.632568,111.143089
87,8.2839966563652,8.35,5.841,1.094,0.546,0.154,0.482,0.403,0.344,0.264,0.105,0.29,0.183,0.434,0.17,0.41,0.308,9,0.0906075,5.826,4.688,1.235,0.375971,10.266944,40.492344,256.396698,127.971664
88,8.698970004336019,261.84,8.101,2.825,0.96,0.153,0.403,0.456,0.484,0.333,0.337,0.397,0.328,0.375,0.561,0.448,0.288,7,0.0452417,5.348,3.678,1.193,0.341659,11.5707036,63.101135,313.994629,173.196594
89,8.468521082957745,10.056,5.345,0.864,0.618,0.153,0.43,0.347,0.317,0.213,0.062,0.242,0.128,0.362,0.166,0.364,0.273,7,0.0356447,5.839,4.94,1.116,0.396868,7.51916508,42.701324,254.778442,133.90303
90,8.585026652029182,8.482,5.064,1.185,0.576,0.153,0.463,0.409,0.391,0.243,0.08,0.294,0.169,0.307,0.151,0.421,0.366,6,0.1178302,5.961,3.676,1.13,0.395115,9.04589671,57.779301,256.748871,168.75856
91,7.886056647693163,207.863,5.591,1.147,0.969,0.155,0.682,0.409,0.363,0.357,0.076,0.364,0.159,0.449,0.164,0.484,0.349,7,0.0687086,4.987,2.924,1.148,0.327073,8.79991614,36.403042,258.365417,88.959854
92,8.455931955649724,57.119,5.675,1.227,0.892,0.157,0.063,0.385,0.473,0.354,0.155,0.317,0.25,0.512,0.282,0.307,0.191,7,0.0650566,4.593,3.227,1.137,0.327239,8.49352029,37.858635,178.896622,111.541344
93,8.958607314841775,333.236,158.216,1.778,0.676,0.16,0.708,0.369,0.379,0.238,0.083,0.253,0.159,0.329,0.218,0.485,0.35,6,0.0650996,4.566,2.992,1.163,0.311434,9.57927912,19.529219,259.241119,52.755871
94,7.602059991327962,6.372,4.591,1.971,0.493,0.154,0.524,0.447,0.417,0.256,0.234,0.344,0.273,0.366,0.393,0.462,0.294,9,0.2974478,4.904,3.247,1.198,0.326796,10.3928959,51.181377,266.967896,116.699471
95,6.127843727251707,336.268,8.17,2.457,0.969,0.163,0.919,0.444,0.398,0.262,0.333,0.303,0.312,0.492,0.554,0.587,0.482,8,0.1408214,4.59,3.52,1.25,0.326541,10.7674697,33.76321,246.266052,52.311356
96,6.6777807052660805,7.436,2.668,0.803,0.682,0.167,0.583,0.437,0.316,0.369,0.052,0.352,0.126,0.587,0.108,0.445,0.302,10,0.0792325,4.249,3.383,1.246,0.302677,10.0209812,35.829353,253.709579,42.131859
97,6.806875401645538,11.025,2.54,1.083,0.753,0.156,0.533,0.429,0.325,0.293,0.114,0.309,0.168,0.535,0.147,0.429,0.333,9,0.090775,5.295,4.067,1.238,0.375785,13.1391159,74.208511,280.14975,107.627945
98,6.91721462968355,122.078,27.332,2.582,0.803,0.151,0.24,0.045,0.413,0.011,0.008,0.018,0.091,0.026,0.158,0.233,0.113,10,0.0604352,5.744,4.192,1.325,0.429198,11.002748,48.829018,286.399933,137.335236
99,6.920818753952375,190.339,2.349,1.053,0.982,0.151,0.72,0.445,0.4,0.36,0.089,0.35,0.174,0.581,0.19,0.522,0.365,12,0.0924597,6.233,4.384,1.302,0.475415,13.5889665,28.837044,284.544006,69.691772
100,7.67778070526608,8.779,2.362,0.904,0.729,0.163,0.568,0.418,0.279,0.32,0.053,0.327,0.12,0.528,0.098,0.422,0.291,12,0.0223852,4.628,3.383,1.247,0.318618,10.0516247,52.728947,247.40506,46.842133
101,7.795880017344075,165.209,3.383,0.988,0.974,0.155,0.381,0.333,0.353,0.236,0.089,0.245,0.163,0.308,0.153,0.356,0.233,6,0.0727726,5.762,4.135,1.136,0.423952,11.8972689,37.030151,252.888062,121.421318
102,7.920818753952375,12.948,2.302,1.219,0.786,0.16,0.493,0.39,0.316,0.275,0.079,0.291,0.15,0.456,0.121,0.4,0.271,10,0.1156163,5.418,4.179,1.255,0.38471,12.6147936,41.836018,247.884705,111.893417
103,7.920818753952375,218.868,10.716,2.308,0.944,0.157,0.248,0.467,0.415,0.4,0.301,0.404,0.303,0.423,0.499,0.377,0.323,12,0.1116844,5.385,4.384,1.173,0.407626,9.6439187,43.471718,250.900864,89.596649
104,7.920818753952375,200.672,5.58,1.191,0.967,0.164,0.471,0.449,0.483,0.252,0.23,0.319,0.293,0.304,0.4,0.467,0.281,7,0.0177993,4.376,3.397,1.216,0.313394,10.9205193,36.63179,231.99791,77.794632
105,8.070581074285707,226.725,38.688,5.58,0.837,0.155,0.925,0.03,0.35,0.002,0.005,0.006,0.13,0.009,0.188,0.435,0.345,9,0.127206,5.88,3.452,1.19,0.437658,10.4023583,59.764355,268.306854,98.927689
106,8.102372908709558,276.427,226.703,2.726,0.546,0.157,0.443,0.362,0.402,0.481,0.272,0.301,0.372,0.247,0.524,0.402,0.394,11,0.1131127,5.352,3.98,1.148,0.379759,5.69547647,37.175735,274.902435,111.135559
107,8.207608310501746,192.399,7.681,0.828,0.958,0.16,0.532,0.376,0.358,0.379,0.078,0.371,0.161,0.455,0.145,0.422,0.304,11,0.1481959,5.01,4.156,1.349,0.390541,12.7620686,43.766396,290.172607,89.249428
109,8.327902142064282,12.11,3.81,1.049,0.714,0.151,0.525,0.466,0.37,0.323,0.143,0.356,0.192,0.456,0.175,0.454,0.355,9,0.1823304,5.175,3.95,1.384,0.398076,13.4376146,67.723335,303.072479,70.199638
110,8.619788758288394,289.381,6.325,3.157,0.968,0.153,0.342,0.47,0.416,0.452,0.258,0.443,0.331,0.583,0.244,0.409,0.35,10,0.2970295,5.525,4.145,1.273,0.365916,10.0022697,43.000687,338.008423,118.094971
113,5.337242168318426,159.125,7.941,1.291,0.945,0.177,0.308,0.418,0.313,0.376,0.559,0.373,0.283,0.394,0.31,0.346,0.384,4,0.1343109,4.688,2.206,1.084,0.372229,6.65246882,35.232235,50.26252,46.401386
114,5.508638306165727,10.55,2.119,0.182,0.821,0.177,0.598,0.531,0.207,0.365,0.245,0.292,0.161,0.674,0.06,0.445,0.326,3,0.1158779,4.349,2.274,1.112,0.319613,6.90562873,32.628792,29.267109,45.401516
115,5.537602002101044,16.127,2.371,0.921,0.83,0.167,0.576,0.392,0.21,0.683,0.182,0.238,0.285,0.319,0.417,0.393,0.417,8,0.0999941,5.6,3.114,1.156,0.399069,11.91537,30.573654,60.553257,81.454926
116,5.585026652029182,50.646,14.812,0.973,0.762,0.165,0.044,0.511,0.206,0.001,0.148,0.037,0.25,0.109,0.346,0.254,0.058,7,0.1079688,6.174,3.111,1.141,0.422906,6.62871152,34.223198,49.590317,50.490826
117,5.619788758288394,19.461,2.398,1.04,0.85,0.163,0.59,0.372,0.245,0.716,0.177,0.247,0.288,0.305,0.421,0.402,0.431,9,0.0566031,6.139,2.843,1.158,0.428186,12.1547351,48.095932,60.186272,61.169689
118,5.657577319177793,10.674,1.955,0.479,0.814,0.177,0.598,0.454,0.279,0.759,0.212,0.356,0.204,0.467,0.142,0.443,0.427,5,0.0636997,4.701,2.241,1.114,0.324288,7.49322507,25.135597,36.851501,63.434921
119,5.6777807052660805,10.514,1.633,0.828,0.81,0.177,0.603,0.39,0.43,0.853,0.049,0.356,0.131,0.448,0.148,0.474,0.468,4,0.1419031,5.03,2.208,1.077,0.349865,6.5782306,24.504503,28.215366,59.899384
120,5.698970004336019,211.724,136.735,3.504,0.602,0.172,0.498,0.96,0.423,0.403,0.22,0.785,0.293,0.478,0.233,0.627,0.388,6,0.1271117,5.063,2.376,1.052,0.366908,4.4079992,22.898777,29.277449,47.91544
121,5.769551078621726,71.82,9.921,1.352,0.864,0.174,0.089,0.564,0.446,0.38,0.319,0.485,0.277,0.612,0.271,0.366,0.234,5,0.1238395,4.379,2.891,1.133,0.326383,8.18453297,49.499279,58.899796,56.463352
122,5.769551078621726,255.563,8.056,1.302,0.965,0.177,0.938,0.422,0.302,0.251,0.589,0.31,0.294,0.456,0.271,0.554,0.613,4,0.1283998,4.461,2.274,1.127,0.331085,6.9494502,29.385622,46.597412,57.339378
123,5.823908740944319,208.611,2.379,0.589,0.986,0.159,0.78,0.402,0.354,0.541,0.169,0.322,0.25,0.607,0.256,0.512,0.455,8,0.1955399,6.079,2.946,1.169,0.445092,9.53056558,45.9562,205.879974,173.254547
124,5.958607314841775,368.253,124.361,1.061,0.746,0.171,0.592,0.584,0.317,0.504,0.559,0.541,0.291,0.575,0.363,0.498,0.573,6,0.0579534,5.266,2.685,1.099,0.345072,9.48898336,32.773323,23.055021,89.034378
125,6.0,20.955,1.729,1.018,0.884,0.163,0.559,0.4,0.299,0.688,0.142,0.345,0.336,0.47,0.368,0.419,0.419,8,0.1849698,6.118,3.333,1.127,0.45679,6.98402406,71.150658,79.499878,68.012321
126,6.0,20.07,2.73,0.544,0.86,0.162,0.567,0.425,0.416,0.359,0.295,0.294,0.331,0.372,0.344,0.469,0.36,6,0.0803386,6.286,3.062,1.078,0.445077,6.55713056,36.363228,52.397232,81.847305
127,6.309803919971486,111.762,2.112,1.517,0.969,0.163,0.238,0.368,0.296,0.695,0.349,0.277,0.318,0.356,0.347,0.301,0.392,7,0.190396,6.329,3.505,1.102,0.44943,8.17108598,84.791946,70.255356,109.012161
128,6.366531544420414,54.091,20.01,1.57,0.715,0.161,0.062,0.516,0.28,0.322,0.124,0.441,0.164,0.415,0.185,0.286,0.216,4,0.122075,5.963,3.255,1.118,0.440942,9.65196561,48.695118,70.292892,81.699104
129,6.443697499232712,201.372,6.139,1.512,0.963,0.158,0.763,0.458,0.272,0.314,0.109,0.336,0.123,0.291,0.129,0.498,0.477,7,0.1370675,6.776,3.472,1.126,0.487982,8.15206631,63.606819,96.218536,90.750061
130,6.698970004336019,200.825,4.879,1.649,0.969,0.163,0.457,0.424,0.403,0.386,0.141,0.372,0.192,0.407,0.204,0.428,0.3,9,0.0703124,5.933,3.505,1.127,0.450827,10.4340457,46.133968,73.495514,105.177292
131,7.0,11.993,1.504,1.044,0.825,0.175,0.598,0.486,0.408,0.789,0.162,0.321,0.257,0.447,0.351,0.497,0.437,6,0.1428775,4.934,2.704,1.094,0.349632,6.06369302,26.926712,60.613628,50.082588
132,5.455931955649724,7.907,2.672,1.133,0.675,0.164,0.529,0.41,0.366,0.217,0.091,0.264,0.171,0.454,0.166,0.435,0.303,6,0.1182619,4.828,2.723,1.317,0.316585,12.1967298,61.164131,75.73011,70.045555
