mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101
1,5.823908740944319,16.481,3.366,2.675,0.732,0.148,0.59,0.398,0.436,0.424,0.154,0.342,0.245,0.512,0.23,0.475,0.417
2,6.045757490560675,22.053,2.573,2.128,0.824,0.149,0.575,0.361,0.386,0.439,0.172,0.265,0.328,0.43,0.269,0.44,0.427
3,6.1938200260161125,284.59,5.529,1.408,0.976,0.149,0.566,0.35,0.333,0.133,0.193,0.206,0.193,0.178,0.268,0.416,0.347
4,5.522878745280337,16.465,8.439,1.167,0.632,0.149,0.548,0.412,0.365,0.244,0.222,0.294,0.225,0.198,0.323,0.441,0.392
5,5.522878745280337,211.224,5.057,2.188,0.967,0.149,0.923,0.42,0.355,0.494,0.153,0.367,0.222,0.591,0.259,0.566,0.502
6,5.522878745280337,30.759,3.681,1.196,0.863,0.145,0.565,0.44,0.331,0.24,0.235,0.297,0.213,0.347,0.247,0.445,0.31
7,5.552841968657781,417.974,174.741,6.922,0.697,0.152,0.633,0.379,0.412,0.357,0.28,0.415,0.306,0.266,0.379,0.475,0.403
9,5.619788758288394,222.115,8.346,1.54,0.957,0.148,0.81,0.498,0.472,0.479,0.172,0.415,0.252,0.407,0.321,0.593,0.549
10,5.180456064458132,210.902,3.962,1.538,0.975,0.149,0.821,0.416,0.405,0.306,0.19,0.351,0.221,0.394,0.384,0.547,0.463
11,6.3979400086720375,415.472,222.236,3.251,0.648,0.15,0.749,0.506,0.342,0.385,0.389,0.367,0.299,0.576,0.465,0.532,0.534
12,5.6020599913279625,409.684,11.487,1.656,0.969,0.147,0.623,0.373,0.355,0.202,0.219,0.284,0.255,0.171,0.32,0.45,0.44
13,5.0,211.941,95.48,4.579,0.679,0.151,0.761,0.144,0.319,0.041,0.151,0.072,0.22,0.087,0.226,0.408,0.301
14,5.102372908709558,202.398,34.208,7.862,0.828,0.148,0.363,0.027,0.445,0.019,0.003,0.008,0.165,0.013,0.074,0.278,0.123
15,5.795880017344075,24.842,3.119,2.338,0.82,0.149,0.553,0.426,0.384,0.304,0.138,0.341,0.219,0.4,0.222,0.454,0.29
16,5.102372908709558,23.695,3.406,1.624,0.825,0.151,0.576,0.488,0.432,0.516,0.166,0.407,0.228,0.664,0.238,0.499,0.401
17,6.795880017344075,28.509,3.719,1.449,0.847,0.151,0.577,0.506,0.273,0.289,0.136,0.332,0.147,0.408,0.201,0.452,0.359
18,7.0,136.203,9.055,1.89,0.926,0.149,0.309,0.364,0.428,0.463,0.149,0.345,0.241,0.365,0.243,0.367,0.273
19,5.6020599913279625,488.974,17.142,2.802,0.961,0.149,0.843,0.399,0.343,0.331,0.152,0.27,0.201,0.292,0.175,0.528,0.444
20,6.301029995663981,46.92,16.961,1.394,0.719,0.151,0.178,0.161,0.344,0.589,0.148,0.199,0.18,0.393,0.305,0.227,0.339
21,6.301029995663981,67.234,3.282,1.178,0.938,0.149,0.098,0.301,0.38,0.075,0.022,0.101,0.141,0.088,0.176,0.26,0.049
22,5.102372908709558,12.393,6.242,1.34,0.62,0.145,0.506,0.395,0.399,0.507,0.14,0.376,0.212,0.491,0.284,0.433,0.33
24,5.795880017344075,228.86,151.196,5.682,0.593,0.149,0.668,0.326,0.348,0.297,0.132,0.286,0.191,0.354,0.205,0.447,0.433
25,6.301029995663981,27.942,5.203,1.566,0.805,0.147,0.607,0.495,0.398,0.27,0.167,0.345,0.241,0.314,0.258,0.5,0.403
26,5.3979400086720375,27.061,16.416,2.62,0.587,0.149,0.139,0.087,0.476,0.003,0.187,0.009,0.302,0.012,0.28,0.234,0.239
27,6.102372908709558,218.944,4.59,4.023,0.962,0.151,0.842,0.325,0.397,0.735,0.123,0.345,0.242,0.408,0.235,0.521,0.649
28,5.301029995663981,190.118,4.799,2.858,0.961,0.144,0.898,0.309,0.332,0.247,0.123,0.278,0.192,0.288,0.206,0.513,0.46
29,5.520856752021387,35.99,7.112,3.574,0.771,0.144,0.048,0.499,0.456,0.376,0.243,0.418,0.307,0.415,0.282,0.334,0.208
30,7.031517051446065,16.856,6.487,2.409,0.655,0.14,0.418,0.395,0.387,0.489,0.448,0.383,0.338,0.878,0.632,0.4,0.525
31,6.366531544420414,323.843,233.151,5.315,0.576,0.138,0.416,0.35,0.531,0.251,0.368,0.3,0.442,0.222,0.308,0.432,0.372
32,6.0,17.179,6.354,4.442,0.614,0.141,0.468,0.347,0.52,0.29,0.251,0.299,0.349,0.426,0.288,0.445,0.427
33,6.0,18.473,6.055,3.24,0.665,0.138,0.535,0.44,0.467,0.614,0.28,0.439,0.306,0.685,0.397,0.481,0.502
34,7.721246399047171,240.178,16.612,2.146,0.928,0.139,0.947,0.527,0.376,0.592,0.547,0.534,0.313,0.726,0.834,0.617,0.69
35,6.795880017344075,15.273,5.598,3.617,0.624,0.138,0.401,0.498,0.441,0.521,0.2,0.38,0.301,0.781,0.175,0.447,0.392
36,6.0,221.345,29.106,1.222,0.879,0.14,0.81,0.549,0.473,0.529,0.176,0.484,0.24,0.528,0.332,0.611,0.488
38,5.2441251443275085,224.943,4.582,3.629,0.965,0.147,0.676,0.39,0.259,0.257,0.058,0.318,0.103,0.341,0.133,0.442,0.341
39,6.3979400086720375,11.285,5.209,3.49,0.565,0.148,0.56,0.426,0.5,1.136,0.275,0.468,0.454,0.417,0.573,0.495,0.738
40,5.698970004336019,19.998,7.354,3.249,0.653,0.144,0.611,0.361,0.429,0.201,0.232,0.26,0.284,0.271,0.314,0.467,0.311
41,6.154901959985743,21.419,7.58,2.165,0.687,0.143,0.519,0.359,0.425,0.221,0.232,0.247,0.273,0.288,0.294,0.434,0.299
