mol_id,PKI,0,1,2,3,5,8,9,10,20,21,32,75,76,100,101
16,5.102372908709558,65.466,15.751,2.383,0.783,0.151,0.125,0.655,0.341,0.533,0.195,0.244,0.556,0.225,0.374,0.311
17,6.795880017344075,32.526,2.535,1.409,0.892,0.151,0.565,0.353,0.392,0.185,0.294,0.283,0.215,0.605,0.437,0.365
18,7.0,107.309,14.506,2.661,0.862,0.149,0.077,0.412,0.428,0.52,0.219,0.27,0.473,0.297,0.306,0.258
19,5.6020599913279625,35.792,2.843,1.899,0.883,0.149,0.588,0.489,0.341,0.334,0.165,0.193,0.39,0.3,0.472,0.305
20,6.301029995663981,14.085,6.077,2.191,0.63,0.151,0.597,0.561,0.321,0.389,0.179,0.191,0.478,0.322,0.493,0.418
21,6.301029995663981,171.093,8.319,0.913,0.949,0.149,0.838,0.427,0.312,0.6,0.126,0.155,0.868,0.246,0.526,0.493
22,5.102372908709558,28.93,4.397,1.927,0.821,0.146,0.598,0.502,0.446,0.361,0.249,0.31,0.413,0.336,0.515,0.325
24,5.795880017344075,131.89,6.25,3.954,0.928,0.149,0.297,0.466,0.349,0.477,0.176,0.237,0.566,0.247,0.371,0.326
25,6.301029995663981,240.057,14.058,2.172,0.937,0.147,0.923,0.216,0.461,0.436,0.18,0.261,0.663,0.262,0.533,0.537
26,5.3979400086720375,28.176,13.247,4.23,0.617,0.149,0.178,0.081,0.433,0.017,0.002,0.04,0.016,0.11,0.231,0.124
27,6.102372908709558,232.206,30.696,2.163,0.876,0.151,0.309,0.56,0.359,0.19,0.128,0.205,0.535,0.281,0.409,0.272
28,5.301029995663981,35.517,5.812,1.375,0.832,0.144,0.663,0.526,0.27,0.449,0.127,0.144,0.532,0.206,0.487,0.337
29,5.520856752021387,235.615,15.511,1.935,0.931,0.144,0.216,0.534,0.396,0.45,0.262,0.264,0.459,0.34,0.382,0.305
30,7.031517051446065,473.841,130.764,4.047,0.779,0.14,0.684,0.278,0.387,0.144,0.423,0.352,0.12,0.438,0.45,0.487
31,6.366531544420414,215.52,8.152,2.868,0.951,0.138,0.458,0.44,0.44,0.372,0.257,0.323,0.394,0.305,0.446,0.38
32,6.0,56.549,39.915,5.699,0.554,0.139,0.125,0.064,0.427,0.08,0.294,0.37,0.117,0.45,0.205,0.22
33,6.0,23.066,5.327,3.092,0.733,0.138,0.564,0.474,0.425,0.71,0.289,0.315,0.765,0.397,0.488,0.537
34,7.721246399047171,226.901,93.446,14.091,0.678,0.139,0.187,0.151,0.389,0.219,0.447,0.36,0.292,0.587,0.243,0.259
35,6.795880017344075,204.144,121.232,4.135,0.62,0.138,0.251,0.142,0.449,0.35,0.449,0.386,0.166,0.665,0.281,0.372
36,6.0,32.611,10.237,1.017,0.743,0.14,0.485,0.311,0.301,0.28,0.126,0.153,0.313,0.235,0.365,0.273
38,5.2441251443275085,129.045,6.414,1.781,0.94,0.147,0.275,0.418,0.28,0.351,0.083,0.138,0.374,0.148,0.325,0.239
39,6.3979400086720375,303.078,4.727,3.578,0.973,0.147,0.802,0.325,0.324,1.49,0.41,0.332,0.368,0.351,0.484,0.843
40,5.698970004336019,358.703,29.368,1.262,0.921,0.144,0.49,0.568,0.333,0.409,0.106,0.149,0.463,0.25,0.463,0.301
41,6.154901959985743,47.214,16.417,8.055,0.659,0.143,0.059,0.538,0.357,0.577,0.211,0.247,0.512,0.274,0.318,0.272
42,5.508638306165727,27.468,10.851,6.698,0.61,0.141,0.03,0.411,0.24,0.198,0.002,0.023,0.375,0.033,0.227,0.079
43,5.522878745280337,41.89,5.831,3.872,0.812,0.141,0.065,0.463,0.443,0.41,0.269,0.359,0.323,0.337,0.324,0.283
44,6.102372908709558,151.095,14.53,1.684,0.903,0.142,0.195,0.496,0.429,0.362,0.293,0.255,0.349,0.614,0.373,0.316
45,6.721246399047171,101.756,18.206,3.466,0.824,0.142,0.081,0.494,0.434,0.406,0.458,0.41,0.44,0.565,0.336,0.33
46,8.102372908709558,458.019,19.798,2.055,0.954,0.144,0.825,0.336,0.433,0.336,0.313,0.296,0.393,0.35,0.531,0.511
47,5.040958607678906,431.468,146.841,1.952,0.744,0.153,0.523,0.683,0.43,0.831,0.162,0.236,0.595,0.27,0.545,0.426
48,5.42021640338319,22.141,5.184,2.276,0.748,0.147,0.603,0.514,0.417,0.319,0.141,0.211,0.441,0.219,0.511,0.333
49,5.580044251510242,246.424,5.794,2.552,0.967,0.151,0.9,0.425,0.477,0.296,0.23,0.292,0.321,0.413,0.601,0.465
50,8.522878745280337,99.063,16.491,4.178,0.827,0.145,0.137,0.442,0.395,0.456,0.311,0.278,0.524,0.377,0.325,0.277
51,5.329754146925876,66.029,5.795,1.789,0.897,0.149,0.104,0.47,0.413,0.222,0.255,0.277,0.278,0.432,0.329,0.234
52,6.8297382846050425,539.907,16.033,2.613,0.967,0.144,0.977,0.452,0.386,0.386,0.321,0.273,0.468,0.301,0.605,0.566
53,6.1938200260161125,380.338,22.273,0.901,0.943,0.143,0.317,0.412,0.301,0.346,0.151,0.173,0.454,0.208,0.344,0.276
55,5.978810700930062,13.048,6.747,1.051,0.626,0.151,0.501,0.513,0.378,0.371,0.208,0.236,0.441,0.28,0.464,0.319
56,5.510041520575165,177.56,19.458,3.204,0.887,0.148,0.881,0.024,0.347,0.001,0.098,0.2,0.009,0.256,0.417,0.337
57,7.886056647693163,229.785,199.734,2.686,0.532,0.143,0.624,0.237,0.455,0.092,0.162,0.245,0.135,0.272,0.439,0.351
58,6.764471553092451,467.405,165.346,20.062,0.716,0.14,0.838,0.347,0.043,0.326,0.008,0.014,0.37,0.017,0.409,0.388
59,5.441291429466834,24.524,3.881,1.596,0.817,0.149,0.622,0.482,0.46,0.337,0.174,0.243,0.41,0.314,0.521,0.353
60,5.429457060118103,18.174,4.844,1.285,0.748,0.151,0.561,0.518,0.362,0.143,0.229,0.232,0.416,0.51,0.48,0.641
61,6.3979400086720375,40.433,3.32,1.017,0.903,0.141,0.524,0.425,0.334,0.191,0.184,0.191,0.316,0.225,0.428,0.305
62,5.5003129173815966,37.883,2.451,1.585,0.904,0.146,0.619,0.342,0.45,0.155,0.161,0.238,0.26,0.296,0.47,0.281
63,6.0655015487564325,66.662,29.99,1.82,0.677,0.142,0.1,0.476,0.417,0.062,0.181,0.258,0.469,0.248,0.331,0.124
64,7.795880017344075,222.043,124.024,3.222,0.636,0.145,0.51,0.326,0.375,0.414,0.155,0.227,0.381,0.243,0.403,0.344
65,5.480172006224281,436.049,130.698,4.152,0.764,0.146,0.479,0.186,0.372,0.146,0.161,0.222,0.198,0.254,0.346,0.266
66,7.698970004336019,28.978,3.51,2.768,0.822,0.143,0.479,0.476,0.387,0.325,0.159,0.229,0.416,0.267,0.448,0.346
67,5.896196279044043,32.3,3.614,0.809,0.88,0.148,0.563,0.494,0.313,0.213,0.158,0.182,0.349,0.197,0.456,0.291
68,6.832682665251824,22.107,9.587,0.858,0.679,0.145,0.537,0.492,0.424,0.298,0.134,0.213,0.389,0.228,0.485,0.345
69,5.610833915635467,160.117,34.327,1.424,0.817,0.147,0.271,0.627,0.398,0.452,0.17,0.218,0.496,0.348,0.432,0.254
70,5.207608310501746,23.515,10.595,1.723,0.656,0.136,0.435,0.397,0.446,0.236,0.186,0.267,0.297,0.323,0.426,0.306
71,5.3979400086720375,29.683,4.699,3.815,0.777,0.137,0.439,0.268,0.424,0.207,0.183,0.256,0.23,0.263,0.377,0.265
73,5.301029995663981,13.35,10.618,2.606,0.502,0.137,0.523,0.579,0.456,0.582,0.192,0.282,0.463,0.289,0.519,0.386
74,5.958607314841775,27.777,3.346,3.08,0.812,0.137,0.526,0.409,0.402,0.349,0.253,0.252,0.455,0.343,0.446,0.329
75,5.522878745280337,32.912,4.478,1.637,0.843,0.143,0.546,0.349,0.431,0.189,0.158,0.234,0.27,0.3,0.442,0.271
76,5.537602002101044,67.9,10.616,2.262,0.841,0.143,0.082,0.478,0.443,0.252,0.214,0.268,0.337,0.406,0.334,0.171
77,5.522878745280337,62.937,20.515,2.859,0.729,0.141,0.093,0.55,0.481,0.199,0.316,0.367,0.447,0.333,0.375,0.188
78,5.522878745280337,477.366,11.595,2.51,0.971,0.141,0.893,0.504,0.386,0.372,0.25,0.279,0.458,0.4,0.594,0.531
80,8.045757490560675,293.737,14.043,1.505,0.95,0.145,0.358,0.44,0.415,0.388,0.472,0.331,0.463,0.455,0.404,0.384
81,8.190440285364732,450.475,17.792,3.882,0.954,0.149,0.684,0.37,0.424,0.23,0.207,0.253,0.18,0.226,0.492,0.423
82,7.920818753952375,69.14,18.664,3.34,0.759,0.146,0.086,0.5,0.462,0.5,0.394,0.337,0.542,0.467,0.349,0.356
83,7.939302159646388,17.937,4.806,1.412,0.743,0.148,0.476,0.47,0.367,0.352,0.229,0.218,0.428,0.283,0.438,0.345
86,7.698970004336019,233.786,35.401,0.439,0.867,0.152,0.165,0.537,0.353,0.699,0.202,0.17,0.9,0.318,0.351,0.31
88,6.376750709602099,173.927,118.114,4.124,0.587,0.154,0.424,0.202,0.309,0.252,0.25,0.225,0.744,0.484,0.312,0.299
89,7.522878745280337,208.825,4.586,3.64,0.962,0.151,0.846,0.435,0.461,0.353,0.154,0.25,0.444,0.208,0.581,0.479
90,8.0,32.821,3.958,1.885,0.849,0.152,0.042,0.573,0.327,0.564,0.081,0.168,0.666,0.158,0.314,0.217
91,7.045757490560675,150.743,75.429,38.383,0.57,0.153,0.343,0.06,0.053,0.317,0.002,0.01,0.21,0.012,0.152,0.198
92,7.221848749616356,275.129,255.04,2.099,0.517,0.153,0.898,0.306,0.404,0.887,0.197,0.247,0.899,0.298,0.536,0.522
93,5.229147988357856,23.499,3.942,0.631,0.837,0.157,0.521,0.372,0.374,0.231,0.132,0.164,0.26,0.244,0.422,0.353
94,7.522878745280337,15.848,6.514,1.521,0.664,0.152,0.546,0.435,0.314,0.323,0.131,0.162,0.311,0.203,0.432,0.379
95,5.721246399047171,195.306,8.367,0.666,0.956,0.155,0.948,0.479,0.365,0.408,0.126,0.15,0.433,0.33,0.597,0.493
100,4.721246399047171,26.048,4.136,0.882,0.838,0.151,0.58,0.407,0.355,0.199,0.181,0.191,0.264,0.218,0.447,0.303
101,5.721246399047171,14.218,6.991,1.426,0.628,0.144,0.638,0.467,0.434,0.391,0.185,0.262,0.52,0.3,0.513,0.398
103,6.214670164989233,265.117,138.944,8.051,0.643,0.146,0.509,0.411,0.376,0.386,0.603,0.396,0.459,0.891,0.432,0.46
104,8.0,272.084,7.272,4.313,0.959,0.146,0.658,0.326,0.342,0.544,0.285,0.337,0.924,0.376,0.442,0.545
105,7.096910013008056,19.815,4.974,1.797,0.745,0.146,0.489,0.504,0.417,0.262,0.147,0.222,0.33,0.228,0.47,0.394
106,6.614393726401688,265.352,8.839,4.577,0.952,0.145,0.921,0.387,0.371,0.357,0.112,0.181,0.467,0.169,0.56,0.444
107,6.431798275933005,29.492,3.6,1.134,0.862,0.145,0.506,0.463,0.394,0.176,0.238,0.266,0.246,0.305,0.455,0.41
108,6.494850021680094,150.907,7.366,3.211,0.935,0.143,0.259,0.425,0.341,0.273,0.17,0.232,0.342,0.232,0.341,0.229
109,7.096910013008056,293.145,46.225,4.094,0.853,0.143,0.963,0.128,0.302,0.081,0.176,0.198,0.128,0.308,0.464,0.42
110,6.376750709602099,198.973,58.545,9.779,0.744,0.147,0.167,0.068,0.43,0.003,0.225,0.327,0.025,0.324,0.221,0.15
112,5.037630664329979,210.472,9.148,1.442,0.952,0.144,0.632,0.356,0.397,0.348,0.243,0.267,0.435,0.362,0.462,0.44
113,5.476253533188435,11.012,5.482,2.534,0.579,0.143,0.431,0.357,0.397,0.282,0.208,0.29,0.305,0.345,0.395,0.269
114,5.671620396561262,202.779,107.82,9.482,0.634,0.142,0.454,0.182,0.416,0.148,0.525,0.485,0.216,0.448,0.351,0.354
115,5.111259039317107,51.555,6.133,3.031,0.849,0.142,0.047,0.375,0.439,0.175,0.178,0.328,0.327,0.384,0.287,0.119
116,7.501689446210399,25.975,8.193,2.226,0.714,0.15,0.065,0.497,0.281,0.53,0.201,0.189,0.559,0.197,0.281,0.313
117,5.698970004336019,20.108,4.388,1.756,0.766,0.15,0.546,0.342,0.453,0.239,0.191,0.316,0.245,0.311,0.447,0.381
118,6.301029995663981,29.622,14.194,2.077,0.645,0.15,0.115,0.078,0.474,0.626,0.237,0.291,0.883,0.313,0.222,0.344
119,6.0,228.886,9.808,2.207,0.95,0.15,0.938,0.483,0.437,0.421,0.211,0.273,0.347,0.28,0.619,0.549
120,5.361510743045363,139.709,12.269,4.739,0.891,0.147,0.204,0.453,0.312,0.525,0.161,0.184,0.673,0.232,0.323,0.251
121,5.3979400086720375,415.729,5.122,1.623,0.984,0.143,0.93,0.409,0.326,0.25,0.14,0.187,0.282,0.269,0.555,0.416
122,6.214670164989233,202.449,16.996,2.835,0.911,0.143,0.556,0.514,0.482,0.626,0.322,0.321,0.523,0.368,0.517,0.473
123,5.276544327964814,208.396,7.899,5.542,0.939,0.143,0.593,0.455,0.553,0.452,0.328,0.393,0.469,0.451,0.533,0.48
124,5.251811972993799,542.444,123.252,55.531,0.752,0.144,0.7,0.231,0.096,0.092,0.069,0.087,0.117,0.107,0.342,0.346
125,6.301029995663981,134.232,12.413,3.737,0.893,0.14,0.178,0.386,0.393,0.297,0.321,0.337,0.348,0.348,0.319,0.257
126,5.309803919971486,16.532,6.006,2.848,0.651,0.141,0.422,0.44,0.309,0.334,0.125,0.175,0.404,0.171,0.39,0.288
127,5.651695136951839,193.208,7.503,2.38,0.951,0.146,0.747,0.554,0.325,0.55,0.158,0.203,0.583,0.234,0.542,0.545
128,6.013228265733755,204.883,26.765,6.035,0.862,0.149,0.291,0.087,0.084,0.086,0.001,0.007,0.079,0.012,0.154,0.126
129,7.522878745280337,321.62,102.573,3.722,0.752,0.145,0.692,0.528,0.459,0.646,0.274,0.28,0.681,0.343,0.56,0.51
130,7.397940008672037,333.794,151.17,7.829,0.677,0.144,0.427,0.575,0.331,0.687,0.226,0.272,0.692,0.224,0.444,0.47
131,6.6777807052660805,358.785,25.166,12.701,0.905,0.144,0.669,0.028,0.389,0.126,0.002,0.032,0.012,0.158,0.362,0.269
132,7.397940008672037,376.546,142.552,3.757,0.72,0.145,0.605,0.621,0.489,0.671,0.411,0.352,0.672,0.489,0.572,0.544
134,6.958607314841775,87.76,8.392,2.137,0.893,0.144,0.201,0.474,0.317,0.366,0.193,0.215,0.38,0.229,0.331,0.247
135,7.221848749616356,234.473,119.701,5.992,0.651,0.141,0.215,0.653,0.414,0.633,0.431,0.363,0.479,0.599,0.427,0.417
136,7.154901959985743,318.411,124.965,6.733,0.707,0.144,0.814,0.278,0.283,0.715,0.156,0.219,1.017,0.186,0.458,0.566
137,7.154901959985743,275.613,139.99,2.627,0.659,0.143,0.344,0.228,0.326,0.155,0.213,0.222,0.192,0.224,0.299,0.311
139,6.251811972993799,193.235,15.535,7.751,0.892,0.144,0.232,0.303,0.364,0.451,0.502,0.358,0.711,0.674,0.3,0.402
140,7.522878745280337,21.815,13.382,8.552,0.499,0.143,0.061,0.245,0.305,0.482,0.492,0.273,0.656,0.659,0.203,0.363
142,6.309803919971486,171.107,90.705,16.708,0.614,0.139,0.464,0.084,0.406,0.023,0.396,0.358,0.038,0.391,0.318,0.276
143,6.455931955649724,20.927,11.297,1.614,0.618,0.143,0.456,0.348,0.34,0.249,0.179,0.209,0.306,0.26,0.381,0.294
144,6.795880017344075,18.259,8.227,1.496,0.653,0.147,0.437,0.353,0.367,0.598,0.232,0.237,0.706,0.302,0.385,0.45
145,6.267606240177032,12.154,10.474,3.253,0.47,0.149,0.384,0.427,0.408,0.536,0.249,0.268,0.622,0.272,0.407,0.484
146,7.522878745280337,245.144,12.817,1.91,0.943,0.144,0.836,0.447,0.364,0.739,0.2,0.225,1.107,0.26,0.549,0.563
147,7.154901959985743,232.458,19.332,2.162,0.915,0.144,0.33,0.421,0.446,0.554,0.184,0.236,0.646,0.275,0.399,0.386
148,8.0,66.795,19.13,8.066,0.711,0.144,0.057,0.425,0.316,0.577,0.51,0.313,0.693,0.728,0.266,0.384
149,6.251811972993799,12.114,8.329,3.042,0.516,0.147,0.503,0.409,0.432,0.255,0.22,0.272,0.371,0.301,0.448,0.348
150,7.301029995663981,136.067,22.245,8.194,0.817,0.142,0.097,0.564,0.296,0.61,0.361,0.314,0.682,0.351,0.319,0.368
151,6.958607314841775,21.165,15.687,7.702,0.475,0.145,0.156,0.05,0.354,0.518,0.001,0.008,0.512,0.005,0.187,0.386
155,6.585026652029182,107.076,49.152,4.162,0.668,0.148,0.125,0.046,0.432,0.033,0.32,0.339,0.01,0.355,0.201,0.138
156,6.508638306165727,9.264,3.5,2.644,0.601,0.152,0.456,0.6,0.459,0.402,0.332,0.388,0.518,0.47,0.505,0.371
158,7.045757490560675,215.473,7.149,2.55,0.957,0.148,0.284,0.461,0.392,0.501,0.278,0.311,0.431,0.37,0.379,0.32
159,5.586700235918748,14.265,3.586,2.38,0.705,0.146,0.543,0.517,0.435,0.418,0.442,0.356,0.552,0.434,0.499,0.429
160,7.522878745280337,16.371,4.432,1.487,0.734,0.149,0.465,0.556,0.38,0.289,0.504,0.308,0.462,0.408,0.467,0.409
162,7.096910013008056,303.691,7.896,1.948,0.969,0.147,0.593,0.406,0.453,0.35,0.45,0.318,0.437,0.406,0.484,0.469
163,5.43533393574791,223.684,16.005,3.75,0.919,0.146,0.218,0.453,0.424,0.396,0.359,0.291,0.496,0.451,0.365,0.332
164,6.721246399047171,122.66,62.962,12.761,0.618,0.147,0.159,0.081,0.444,0.307,0.269,0.367,0.109,0.433,0.228,0.281
165,7.522878745280337,332.468,85.299,1.938,0.792,0.147,0.904,0.081,0.411,0.021,0.208,0.249,0.053,0.296,0.465,0.382
166,5.619788758288394,10.562,7.087,3.059,0.51,0.145,0.47,0.426,0.364,0.312,0.154,0.23,0.356,0.258,0.42,0.283
167,5.187086643357144,20.553,6.216,1.875,0.718,0.146,0.63,0.488,0.49,0.276,0.198,0.26,0.375,0.326,0.536,0.327
168,5.337242168318426,142.074,20.537,2.293,0.862,0.148,0.282,0.564,0.328,0.473,0.149,0.197,0.546,0.212,0.391,0.264
169,5.619788758288394,28.144,3.95,1.033,0.85,0.151,0.564,0.455,0.331,0.183,0.101,0.17,0.282,0.195,0.45,0.316
170,5.769551078621726,108.578,17.226,1.648,0.852,0.146,0.231,0.481,0.482,0.301,0.213,0.289,0.302,0.278,0.398,0.304
171,5.6020599913279625,37.779,2.645,1.507,0.901,0.145,0.555,0.452,0.369,0.167,0.152,0.218,0.333,0.233,0.459,0.242
172,5.6020599913279625,197.835,36.788,7.156,0.818,0.143,0.618,0.029,0.377,0.007,0.005,0.049,0.014,0.124,0.341,0.159
173,5.6020599913279625,33.419,3.566,1.182,0.876,0.145,0.572,0.447,0.257,0.245,0.125,0.134,0.327,0.254,0.425,0.255
174,5.853871964321762,202.746,7.051,1.696,0.959,0.148,0.837,0.497,0.362,0.548,0.195,0.222,0.44,0.3,0.566,0.552
175,5.619788758288394,82.346,18.055,2.015,0.804,0.144,0.121,0.588,0.364,0.415,0.218,0.227,0.57,0.327,0.358,0.226
176,5.619788758288394,218.777,12.125,4.056,0.931,0.146,0.754,0.271,0.543,0.098,0.287,0.364,0.166,0.329,0.522,0.436
178,5.657577319177793,117.945,6.205,1.128,0.941,0.145,0.362,0.386,0.46,0.53,0.134,0.217,0.816,0.26,0.403,0.309
179,5.221848749616356,181.808,9.112,1.212,0.946,0.145,0.89,0.496,0.342,0.289,0.135,0.174,0.394,0.26,0.576,0.442
180,5.075720713938118,256.294,17.068,2.598,0.929,0.149,0.968,0.647,0.408,0.561,0.129,0.208,0.514,0.222,0.674,0.57
181,7.823908740944319,423.431,6.465,1.538,0.981,0.148,0.955,0.416,0.344,0.496,0.156,0.196,0.44,0.257,0.572,0.54
182,8.154901959985743,7.388,3.94,2.928,0.518,0.148,0.469,0.432,0.421,0.649,0.166,0.38,0.611,0.208,0.441,0.404
183,7.795880017344075,96.397,5.94,4.709,0.901,0.146,0.065,0.439,0.478,0.77,0.152,0.368,1.156,0.306,0.327,0.309
184,7.008773924307505,18.547,5.679,1.271,0.727,0.147,0.54,0.442,0.448,0.564,0.145,0.226,0.609,0.243,0.477,0.386
185,7.086186147616283,184.859,4.638,3.474,0.958,0.146,0.848,0.461,0.342,0.3,0.152,0.217,0.311,0.193,0.55,0.424
186,5.0,64.576,6.869,1.282,0.888,0.154,0.136,0.417,0.383,0.344,0.105,0.183,0.322,0.178,0.312,0.232
187,5.980468315468745,199.114,72.46,23.32,0.675,0.149,0.15,0.102,0.532,0.534,0.004,0.524,0.04,0.558,0.261,0.184
188,6.34008379993015,73.658,9.643,3.271,0.851,0.146,0.055,0.437,0.459,0.004,0.082,0.297,0.178,0.354,0.317,0.034
189,7.327902142064283,290.297,46.008,4.528,0.852,0.143,0.321,0.104,0.349,0.032,0.072,0.233,0.057,0.313,0.258,0.126
190,8.221848749616356,247.216,4.194,3.406,0.97,0.144,0.836,0.537,0.353,0.572,0.175,0.281,0.547,0.325,0.575,0.517
191,7.468521082957745,10.55,4.049,3.698,0.577,0.147,0.49,0.346,0.539,0.563,0.306,0.44,0.398,0.451,0.458,0.419
193,9.0,9.198,5.949,3.572,0.491,0.144,0.444,0.358,0.397,0.336,0.287,0.335,0.435,0.419,0.4,0.339
194,8.698970004336019,420.232,291.507,86.045,0.527,0.143,0.615,0.445,0.346,0.345,0.518,0.437,0.304,0.599,0.469,0.549
195,8.096910013008056,19.144,4.531,2.16,0.741,0.145,0.564,0.443,0.35,0.479,0.136,0.2,0.438,0.261,0.452,0.459
196,8.301029995663981,460.97,269.062,141.366,0.529,0.142,0.739,0.636,0.266,0.329,0.095,0.148,0.482,0.159,0.547,0.407
197,7.154901959985743,8.474,6.817,3.057,0.462,0.142,0.594,0.464,0.432,0.423,0.188,0.279,0.358,0.294,0.496,0.35
198,7.2839966563652,340.859,140.913,15.343,0.686,0.139,0.546,0.334,0.509,0.311,0.387,0.434,0.283,0.486,0.463,0.377
199,7.602059991327962,109.073,6.615,3.566,0.915,0.141,0.152,0.401,0.306,0.192,0.249,0.273,0.268,0.285,0.286,0.214
201,5.334419008982047,13.461,7.588,2.285,0.577,0.138,0.433,0.528,0.382,0.374,0.163,0.212,0.436,0.269,0.448,0.339
202,5.366531544420414,21.152,6.808,2.994,0.683,0.138,0.477,0.458,0.378,0.352,0.147,0.223,0.436,0.237,0.438,0.335
203,5.156144577376839,158.624,5.224,4.149,0.944,0.14,0.343,0.427,0.381,0.48,0.279,0.282,0.508,0.385,0.384,0.385
204,5.87942606879415,17.522,6.274,2.318,0.671,0.143,0.43,0.338,0.342,0.584,0.145,0.212,0.875,0.219,0.37,0.384
206,7.301029995663981,227.79,8.045,2.743,0.955,0.146,0.896,0.502,0.424,0.285,0.394,0.303,0.403,0.355,0.607,0.534
207,7.045757490560675,24.319,2.836,1.811,0.84,0.149,0.532,0.418,0.366,0.439,0.203,0.235,0.471,0.341,0.439,0.421
208,5.97061622231479,13.977,4.218,2.36,0.68,0.149,0.466,0.457,0.413,0.295,0.248,0.298,0.357,0.369,0.445,0.33
210,6.013228265733755,170.78,8.003,2.086,0.944,0.146,0.384,0.399,0.406,0.282,0.154,0.215,0.301,0.303,0.396,0.317
211,7.154901959985743,14.604,6.582,1.821,0.635,0.147,0.43,0.419,0.4,0.33,0.269,0.27,0.399,0.314,0.416,0.334
212,6.698970004336019,17.784,4.847,1.457,0.738,0.145,0.463,0.449,0.289,0.312,0.196,0.178,0.41,0.201,0.401,0.315
214,5.561141340579438,16.832,6.496,2.612,0.649,0.139,0.477,0.497,0.516,0.412,0.18,0.281,0.419,0.314,0.497,0.335
216,7.698970004336019,49.957,9.362,2.469,0.809,0.149,0.104,0.456,0.454,0.606,0.308,0.316,0.619,0.37,0.338,0.375
217,8.397940008672037,163.014,34.75,2.03,0.816,0.151,0.085,0.11,0.437,0.083,0.214,0.267,0.088,0.26,0.211,0.139
218,5.084072788302884,234.442,24.365,4.837,0.889,0.148,0.925,0.034,0.45,0.004,0.09,0.375,0.012,0.502,0.47,0.331
219,6.180456064458132,19.034,3.125,2.082,0.785,0.155,0.651,0.404,0.431,0.286,0.116,0.223,0.357,0.243,0.496,0.333
220,6.092588639225414,27.867,3.133,2.458,0.833,0.148,0.616,0.441,0.446,0.182,0.159,0.277,0.321,0.175,0.501,0.291
221,5.267606240177032,417.73,47.508,3.358,0.891,0.15,0.894,0.05,0.455,0.052,0.331,0.332,0.016,0.358,0.466,0.473
222,5.337242168318426,250.818,86.7,3.881,0.735,0.147,0.744,0.172,0.398,0.381,0.223,0.303,0.981,0.271,0.438,0.401
223,5.20342566678957,24.353,7.03,1.423,0.742,0.149,0.626,0.466,0.443,0.308,0.171,0.219,0.366,0.315,0.512,0.384
224,5.392544976785332,10.92,7.416,1.734,0.544,0.147,0.377,0.466,0.336,0.317,0.145,0.204,0.282,0.205,0.393,0.349
225,8.657577319177793,217.989,7.185,2.697,0.957,0.147,0.81,0.405,0.386,0.314,0.138,0.219,0.382,0.251,0.534,0.428
226,7.853871964321762,310.756,6.505,1.643,0.974,0.15,0.936,0.343,0.484,0.343,0.146,0.24,0.31,0.3,0.587,0.471
227,8.568636235841012,296.338,30.824,1.891,0.901,0.147,0.915,0.538,0.38,0.428,0.134,0.202,0.459,0.25,0.611,0.501
228,8.1249387366083,86.919,8.295,3.439,0.881,0.149,0.125,0.464,0.455,0.502,0.229,0.328,0.434,0.342,0.348,0.279
229,8.721246399047171,166.607,29.991,2.558,0.837,0.142,0.346,0.55,0.382,0.556,0.252,0.258,0.637,0.256,0.426,0.351
