mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106
1,5.823908740944319,291.657,8.839,2.497,0.963,0.148,0.961,0.245,0.484,0.391,0.22,0.201,0.296,0.719,0.24,0.564,0.54,0.664
2,6.045757490560675,358.485,2.813,2.785,0.985,0.149,0.957,0.473,0.49,0.63,0.234,0.358,0.281,0.852,0.241,0.64,0.611,0.666
3,6.1938200260161125,18.642,3.907,1.562,0.773,0.149,0.532,0.377,0.317,0.157,0.211,0.225,0.189,0.209,0.316,0.409,0.388,0.514
4,5.522878745280337,25.116,3.358,1.134,0.848,0.149,0.583,0.564,0.351,0.228,0.215,0.336,0.222,0.266,0.433,0.499,0.39,0.544
5,5.522878745280337,264.852,4.837,2.286,0.974,0.149,0.353,0.373,0.396,0.308,0.283,0.257,0.318,0.46,0.308,0.374,0.261,0.309
6,5.522878745280337,330.168,2.823,1.69,0.987,0.145,0.661,0.464,0.426,0.27,0.202,0.324,0.262,0.359,0.297,0.517,0.4,0.481
7,5.552841968657781,218.089,5.307,1.581,0.969,0.152,0.904,0.363,0.386,0.218,0.158,0.246,0.215,0.251,0.307,0.551,0.418,0.442
9,5.619788758288394,184.097,4.965,2.616,0.96,0.149,0.196,0.357,0.485,0.433,0.192,0.307,0.293,0.764,0.246,0.346,0.258,0.387
10,5.180456064458132,23.636,2.892,1.858,0.833,0.149,0.562,0.427,0.468,0.166,0.153,0.232,0.274,0.292,0.263,0.486,0.277,0.377
11,6.3979400086720375,8.084,5.567,2.194,0.51,0.151,0.499,0.434,0.493,0.425,0.187,0.394,0.301,0.333,0.249,0.475,0.385,0.493
12,5.6020599913279625,32.817,2.442,1.77,0.886,0.147,0.584,0.358,0.401,0.261,0.18,0.231,0.269,0.362,0.295,0.448,0.334,0.439
13,5.0,180.558,124.813,4.224,0.583,0.151,0.386,0.731,0.36,0.701,0.192,0.551,0.233,0.422,0.257,0.492,0.436,0.357
